year,event,award,team,qual_rank,n_teams,rank_pct
2025,2025caph,Regional Winners,4414,1,46,2.2
2025,2025caph,Regional Winners,3255,2,46,4.3
2025,2025caph,Regional Winners,9599,35,46,76.1
2025,2025caph,Regional Finalists,1388,3,46,6.5
2025,2025caph,Regional Finalists,4400,6,46,13.0
2025,2025caph,Regional Finalists,3647,41,46,89.1
2025,2025caph,Autonomous Award,4414,1,46,2.2
2025,2025caph,Creativity Award sponsored by Rockwell Automation,2543,9,46,19.6
2025,2025caph,Excellence in Engineering Award,2584,7,46,15.2
2025,2025caph,Gracious Professionalism Award,5137,16,46,34.8
2025,2025caph,Imagery Award in honor of Jack Kamen,399,31,46,67.4
2025,2025caph,Industrial Design Award sponsored by General Motors,6766,30,46,65.2
2025,2025caph,Innovation in Control Award sponsored by nVent,3255,2,46,4.3
2025,2025caph,Judges' Award,2102,28,46,60.9
2025,2025caph,Quality Award,9599,35,46,76.1
2025,2025caph,Rising All-Star Award,2839,42,46,91.3
2025,2025caph,Team Spirit Award,3598,5,46,10.9
2025,2025caph,Team Sustainability Award sponsored by Dow,3881,39,46,84.8
2025,2025capt,Regional FIRST Impact Award,3598,23,40,57.5
2025,2025capt,Regional Engineering Inspiration Award,649,38,40,95.0
2025,2025capt,Rookie All Star Award,10615,34,40,85.0
2025,2025capt,Woodie Flowers Finalist Award,604,3,40,7.5
2025,2025capt,FIRST Dean's List Finalist Award,6662,26,40,65.0
2025,2025capt,FIRST Dean's List Finalist Award,3478,4,40,10.0
2025,2025capt,Regional Winners,1678,1,40,2.5
2025,2025capt,Regional Winners,1323,2,40,5.0
2025,2025capt,Regional Winners,649,38,40,95.0
2025,2025capt,Regional Winners,6619,13,40,32.5
2025,2025capt,Regional Finalists,604,3,40,7.5
2025,2025capt,Regional Finalists,3478,4,40,10.0
2025,2025capt,Regional Finalists,9143,28,40,70.0
2025,2025capt,Autonomous Award,1967,6,40,15.0
2025,2025capt,Creativity Award sponsored by Rockwell Automation,3478,4,40,10.0
2025,2025capt,Excellence in Engineering Award,3256,9,40,22.5
2025,2025capt,Gracious Professionalism Award,5430,37,40,92.5
2025,2025capt,Imagery Award in honor of Jack Kamen,6665,11,40,27.5
2025,2025capt,Industrial Design Award sponsored by General Motors,604,3,40,7.5
2025,2025capt,Innovation in Control Award sponsored by nVent,5104,12,40,30.0
2025,2025capt,Judges' Award,7137,24,40,60.0
2025,2025capt,Quality Award,1323,2,40,5.0
2025,2025capt,Rising All-Star Award,9125,31,40,77.5
2025,2025capt,Team Spirit Award,9143,28,40,70.0
2025,2025capt,Team Sustainability Award sponsored by Dow,6619,13,40,32.5
2025,2025casd,Regional FIRST Impact Award,8020,8,51,15.7
2025,2025casd,Regional Engineering Inspiration Award,2485,10,51,19.6
2025,2025casd,Rookie All Star Award,10392,34,51,66.7
2025,2025casd,Woodie Flowers Finalist Award,2485,10,51,19.6
2025,2025casd,Volunteer of the Year,2485,10,51,19.6
2025,2025casd,FIRST Dean's List Finalist Award,9730,47,51,92.2
2025,2025casd,FIRST Dean's List Finalist Award,2658,30,51,58.8
2025,2025casd,Regional Winners,1538,1,51,2.0
2025,2025casd,Regional Winners,3255,3,51,5.9
2025,2025casd,Regional Winners,8119,18,51,35.3
2025,2025casd,Regional Finalists,3128,2,51,3.9
2025,2025casd,Regional Finalists,4738,5,51,9.8
2025,2025casd,Regional Finalists,4984,39,51,76.5
2025,2025casd,Autonomous Award,3128,2,51,3.9
2025,2025casd,Creativity Award sponsored by Rockwell Automation,4276,14,51,27.5
2025,2025casd,Excellence in Engineering Award,1538,1,51,2.0
2025,2025casd,Gracious Professionalism Award,3255,3,51,5.9
2025,2025casd,Imagery Award in honor of Jack Kamen,6695,51,51,100.0
2025,2025casd,Industrial Design Award sponsored by General Motors,4738,5,51,9.8
2025,2025casd,Innovation in Control Award sponsored by nVent,3749,7,51,13.7
2025,2025casd,Judges' Award,5474,37,51,72.5
2025,2025casd,Quality Award,6995,4,51,7.8
2025,2025casd,Rising All-Star Award,9084,6,51,11.8
2025,2025casd,Team Spirit Award,3704,38,51,74.5
2025,2025casd,Team Sustainability Award sponsored by Dow,766,15,51,29.4
2025,2025casf,Regional FIRST Impact Award,1868,20,41,48.8
2025,2025casf,Regional Engineering Inspiration Award,3256,8,41,19.5
2025,2025casf,Rookie All Star Award,10390,39,41,95.1
2025,2025casf,Woodie Flowers Finalist Award,5507,13,41,31.7
2025,2025casf,FIRST Dean's List Finalist Award,840,3,41,7.3
2025,2025casf,FIRST Dean's List Finalist Award,3256,8,41,19.5
2025,2025casf,Regional Winners,5940,1,41,2.4
2025,2025casf,Regional Winners,10523,18,41,43.9
2025,2025casf,Regional Winners,4255,35,41,85.4
2025,2025casf,Regional Finalists,8033,2,41,4.9
2025,2025casf,Regional Finalists,3970,4,41,9.8
2025,2025casf,Regional Finalists,4186,29,41,70.7
2025,2025casf,Autonomous Award,6036,5,41,12.2
2025,2025casf,Creativity Award sponsored by Rockwell Automation,840,3,41,7.3
2025,2025casf,Excellence in Engineering Award,5940,1,41,2.4
2025,2025casf,Gracious Professionalism Award,5104,12,41,29.3
2025,2025casf,Imagery Award in honor of Jack Kamen,5700,26,41,63.4
2025,2025casf,Industrial Design Award sponsored by General Motors,8033,2,41,4.9
2025,2025casf,Innovation in Control Award sponsored by nVent,846,10,41,24.4
2025,2025casf,Judges' Award,1280,27,41,65.9
2025,2025casf,Quality Award,3970,4,41,9.8
2025,2025casf,Rising All-Star Award,10523,18,41,43.9
2025,2025casf,Team Spirit Award,8016,28,41,68.3
2025,2025casf,Team Sustainability Award sponsored by Dow,5817,22,41,53.7
2025,2025casj,Regional FIRST Impact Award,3880,18,37,48.6
2025,2025casj,Regional Engineering Inspiration Award,766,25,37,67.6
2025,2025casj,Rookie All Star Award,10252,29,37,78.4
2025,2025casj,Woodie Flowers Finalist Award,2854,12,37,32.4
2025,2025casj,FIRST Dean's List Finalist Award,581,3,37,8.1
2025,2025casj,FIRST Dean's List Finalist Award,8048,9,37,24.3
2025,2025casj,Regional Winners,1323,1,37,2.7
2025,2025casj,Regional Winners,5940,2,37,5.4
2025,2025casj,Regional Winners,649,26,37,70.3
2025,2025casj,Regional Finalists,581,3,37,8.1
2025,2025casj,Regional Finalists,3045,4,37,10.8
2025,2025casj,Regional Finalists,668,30,37,81.1
2025,2025casj,Autonomous Award,1323,1,37,2.7
2025,2025casj,Creativity Award sponsored by Rockwell Automation,6418,11,37,29.7
2025,2025casj,Excellence in Engineering Award,5940,2,37,5.4
2025,2025casj,Gracious Professionalism Award,6814,27,37,73.0
2025,2025casj,Imagery Award in honor of Jack Kamen,9143,14,37,37.8
2025,2025casj,Industrial Design Award sponsored by General Motors,4904,28,37,75.7
2025,2025casj,Innovation in Control Award sponsored by nVent,581,3,37,8.1
2025,2025casj,Judges' Award,1700,19,37,51.4
2025,2025casj,Quality Award,1351,8,37,21.6
2025,2025casj,Rising All-Star Award,8793,6,37,16.2
2025,2025casj,Team Spirit Award,1967,17,37,45.9
2025,2025casj,Team Sustainability Award sponsored by Dow,668,30,37,81.1
2025,2025cass,Winner,359,1,42,2.4
2025,2025cass,Winner,9408,2,42,4.8
2025,2025cass,Winner,597,24,42,57.1
2025,2025cass,Winner,691,18,42,42.9
2025,2025cass,Finalist,2637,4,42,9.5
2025,2025cass,Finalist,294,5,42,11.9
2025,2025cass,Finalist,5805,25,42,59.5
2025,2025cass,Finalist,6072,36,42,85.7
2025,2025cass,Community Catalyst Award,4201,11,42,26.2
2025,2025cass,Design Excellence Award,294,5,42,11.9
2025,2025cass,Innovation Award,5199,15,42,35.7
2025,2025cass,Judges Award,8521,10,42,23.8
2025,2025cass,Pitch Perfect Award,22,38,42,90.5
2025,2025cass,Programming Award,1148,20,42,47.6
2025,2025cass,Strategy Award,9408,2,42,4.8
2025,2025cass,Team Operations Award,687,22,42,52.4
2025,2025catt,Winner,1323,1,31,3.2
2025,2025catt,Winner,4414,2,31,6.5
2025,2025catt,Winner,3759,23,31,74.2
2025,2025catt,Winner,399,18,31,58.1
2025,2025catt,Finalist,359,4,31,12.9
2025,2025catt,Finalist,9084,5,31,16.1
2025,2025catt,Finalist,1148,25,31,80.6
2025,2025catt,Finalist,8006,31,31,100.0
2025,2025cave,Regional FIRST Impact Award,4481,1,52,1.9
2025,2025cave,Regional Engineering Inspiration Award,7426,5,52,9.6
2025,2025cave,Rookie All Star Award,10698,4,52,7.7
2025,2025cave,Woodie Flowers Finalist Award,589,26,52,50.0
2025,2025cave,FIRST Dean's List Finalist Award,1138,15,52,28.8
2025,2025cave,FIRST Dean's List Finalist Award,589,26,52,50.0
2025,2025cave,Regional Winners,4481,1,52,1.9
2025,2025cave,Regional Winners,4414,2,52,3.8
2025,2025cave,Regional Winners,5805,49,52,94.2
2025,2025cave,Regional Finalists,971,9,52,17.3
2025,2025cave,Regional Finalists,4079,22,52,42.3
2025,2025cave,Regional Finalists,589,26,52,50.0
2025,2025cave,Autonomous Award,5026,6,52,11.5
2025,2025cave,Creativity Award sponsored by Rockwell Automation,2429,16,52,30.8
2025,2025cave,Excellence in Engineering Award,2637,24,52,46.2
2025,2025cave,Gracious Professionalism Award,4,18,52,34.6
2025,2025cave,Imagery Award in honor of Jack Kamen,589,26,52,50.0
2025,2025cave,Industrial Design Award sponsored by General Motors,3863,3,52,5.8
2025,2025cave,Innovation in Control Award sponsored by nVent,3256,19,52,36.5
2025,2025cave,Judges' Award,1868,39,52,75.0
2025,2025cave,Quality Award,4414,2,52,3.8
2025,2025cave,Rising All-Star Award,6479,17,52,32.7
2025,2025cave,Team Spirit Award,1138,15,52,28.8
2025,2025cave,Team Sustainability Award sponsored by Dow,3880,28,52,53.8
2025,2025cc,Winner,604,7,41,17.1
2025,2025cc,Winner,581,14,41,34.1
2025,2025cc,Winner,9408,17,41,41.5
2025,2025cc,Winner,841,13,41,31.7
2025,2025cc,Finalist,254,1,41,2.4
2025,2025cc,Finalist,2910,2,41,4.9
2025,2025cc,Finalist,8033,37,41,90.2
2025,2025cc,Finalist,972,35,41,85.4
2025,2025cc,Judges' Award,846,29,41,70.7
2025,2025cc,Most Improved Team Award,9450,4,41,9.8
2025,2025cc,Professionalism Award,1678,8,41,19.5
2025,2025cc,Programming Award,694,3,41,7.3
2025,2025cc,Quality Award,2910,2,41,4.9
2025,2025chcmp,District Championship FIRST Impact Award,422,1,54,1.9
2025,2025chcmp,District Championship FIRST Impact Award,1086,38,54,70.4
2025,2025chcmp,District Championship Engineering Inspiration Award,1629,13,54,24.1
2025,2025chcmp,District Championship Engineering Inspiration Award,540,37,54,68.5
2025,2025chcmp,District Championship Rookie All Star Award,10224,18,54,33.3
2025,2025chcmp,Woodie Flowers Finalist Award,540,37,54,68.5
2025,2025chcmp,Woodie Flowers Finalist Award,1915,,54,
2025,2025chcmp,Volunteer of the Year,1727,3,54,5.6
2025,2025chcmp,FIRST Dean's List Finalist Award,1111,36,54,66.7
2025,2025chcmp,FIRST Dean's List Finalist Award,422,1,54,1.9
2025,2025chcmp,FIRST Dean's List Finalist Award,404,,54,
2025,2025chcmp,District Championship Winner,422,1,54,1.9
2025,2025chcmp,District Championship Winner,449,4,54,7.4
2025,2025chcmp,District Championship Winner,8590,47,54,87.0
2025,2025chcmp,District Championship Finalist,8592,2,54,3.7
2025,2025chcmp,District Championship Finalist,836,14,54,25.9
2025,2025chcmp,District Championship Finalist,1908,23,54,42.6
2025,2025chcmp,Autonomous Award,888,15,54,27.8
2025,2025chcmp,Creativity Award sponsored by Rockwell Automation,5804,6,54,11.1
2025,2025chcmp,Excellence in Engineering Award,836,14,54,25.9
2025,2025chcmp,Gracious Professionalism Award,611,49,54,90.7
2025,2025chcmp,Imagery Award in honor of Jack Kamen,8230,29,54,53.7
2025,2025chcmp,Industrial Design Award sponsored by General Motors,9072,7,54,13.0
2025,2025chcmp,Innovation in Control Award sponsored by nVent,686,11,54,20.4
2025,2025chcmp,Judges' Award,122,8,54,14.8
2025,2025chcmp,Quality Award,1727,3,54,5.6
2025,2025chcmp,Rising All-Star Award,1885,20,54,37.0
2025,2025chcmp,Team Spirit Award,4821,22,54,40.7
2025,2025chcmp,Team Sustainability Award sponsored by Dow,1111,36,54,66.7
2025,2025cmptx,FIRST Impact Award,5985,,,
2025,2025cmptx,Woodie Flowers Award,4635,,,
2025,2025cmptx,FIRST Dean's List Award,9029,,,
2025,2025cmptx,FIRST Dean's List Award,3009,,,
2025,2025cmptx,FIRST Dean's List Award,2557,,,
2025,2025cmptx,FIRST Dean's List Award,3616,,,
2025,2025cmptx,FIRST Dean's List Award,6421,,,
2025,2025cmptx,FIRST Dean's List Award,2531,,,
2025,2025cmptx,FIRST Dean's List Award,71,,,
2025,2025cmptx,FIRST Dean's List Award,469,,,
2025,2025cmptx,FIRST Dean's List Award,3314,,,
2025,2025cmptx,FIRST Dean's List Award,1155,,,
2025,2025cmptx,Championship Winner,1323,,,
2025,2025cmptx,Championship Winner,2910,,,
2025,2025cmptx,Championship Winner,4272,,,
2025,2025cmptx,Championship Winner,5026,,,
2025,2025cmptx,Championship Finalist,1690,,,
2025,2025cmptx,Championship Finalist,4414,,,
2025,2025cmptx,Championship Finalist,2073,,,
2025,2025cmptx,Championship Finalist,5166,,,
2025,2025cmptx,FIRST Impact Award Finalist,316,,,
2025,2025cmptx,FIRST Impact Award Finalist,2438,,,
2025,2025cmptx,FIRST Impact Award Finalist,5985,,,
2025,2025cmptx,FIRST Impact Award Finalist,4788,,,
2025,2025cmptx,FIRST Impact Award Finalist,5089,,,
2025,2025cmptx,FIRST Impact Award Finalist,1156,,,
2025,2025cnsh,Regional FIRST Impact Award,5449,4,43,9.3
2025,2025cnsh,Regional Engineering Inspiration Award,5516,16,43,37.2
2025,2025cnsh,Rookie All Star Award,10479,19,43,44.2
2025,2025cnsh,Woodie Flowers Finalist Award,5823,3,43,7.0
2025,2025cnsh,FIRST Dean's List Finalist Award,5449,4,43,9.3
2025,2025cnsh,FIRST Dean's List Finalist Award,6414,12,43,27.9
2025,2025cnsh,Regional Winners,6941,1,43,2.3
2025,2025cnsh,Regional Winners,5449,4,43,9.3
2025,2025cnsh,Regional Winners,10120,18,43,41.9
2025,2025cnsh,Regional Finalists,4613,6,43,14.0
2025,2025cnsh,Regional Finalists,7522,9,43,20.9
2025,2025cnsh,Regional Finalists,9597,17,43,39.5
2025,2025cnsh,Autonomous Award,6940,2,43,4.7
2025,2025cnsh,Creativity Award sponsored by Rockwell Automation,6487,7,43,16.3
2025,2025cnsh,Excellence in Engineering Award,6766,22,43,51.2
2025,2025cnsh,Gracious Professionalism Award,6907,20,43,46.5
2025,2025cnsh,Imagery Award in honor of Jack Kamen,4613,6,43,14.0
2025,2025cnsh,Industrial Design Award sponsored by General Motors,8214,21,43,48.8
2025,2025cnsh,Innovation in Control Award sponsored by nVent,6941,1,43,2.3
2025,2025cnsh,Judges' Award,6304,23,43,53.5
2025,2025cnsh,Quality Award,6706,10,43,23.3
2025,2025cnsh,Rising All-Star Award,8810,34,43,79.1
2025,2025cnsh,Team Spirit Award,7002,37,43,86.0
2025,2025cnsh,Team Sustainability Award sponsored by Dow,6414,12,43,27.9
2025,2025code,Regional FIRST Impact Award,3284,7,50,14.0
2025,2025code,Regional Engineering Inspiration Award,7415,36,50,72.0
2025,2025code,Rookie All Star Award,10686,14,50,28.0
2025,2025code,Woodie Flowers Finalist Award,4293,27,50,54.0
2025,2025code,FIRST Dean's List Finalist Award,1619,4,50,8.0
2025,2025code,FIRST Dean's List Finalist Award,10333,38,50,76.0
2025,2025code,Regional Winners,4499,1,50,2.0
2025,2025code,Regional Winners,1619,4,50,8.0
2025,2025code,Regional Winners,4501,45,50,90.0
2025,2025code,Regional Finalists,6706,2,50,4.0
2025,2025code,Regional Finalists,1339,11,50,22.0
2025,2025code,Regional Finalists,10333,38,50,76.0
2025,2025code,Autonomous Award,6706,2,50,4.0
2025,2025code,Creativity Award sponsored by Rockwell Automation,9586,17,50,34.0
2025,2025code,Excellence in Engineering Award,1619,4,50,8.0
2025,2025code,Gracious Professionalism Award,1410,23,50,46.0
2025,2025code,Imagery Award in honor of Jack Kamen,1339,11,50,22.0
2025,2025code,Industrial Design Award sponsored by General Motors,4499,1,50,2.0
2025,2025code,Innovation in Control Award sponsored by nVent,4593,16,50,32.0
2025,2025code,Judges' Award,9427,13,50,26.0
2025,2025code,Quality Award,6510,5,50,10.0
2025,2025code,Rising All-Star Award,2083,33,50,66.0
2025,2025code,Team Spirit Award,5493,40,50,80.0
2025,2025code,Team Sustainability Award sponsored by Dow,8334,20,50,40.0
2025,2025cthar,District FIRST Impact Award,195,2,39,5.1
2025,2025cthar,District Engineering Inspiration Award,7153,10,39,25.6
2025,2025cthar,Rookie All Star Award,10266,37,39,94.9
2025,2025cthar,District Championship Dean's List Semi-Finalist,195,2,39,5.1
2025,2025cthar,District Championship Dean's List Semi-Finalist,1350,26,39,66.7
2025,2025cthar,District Event Winner,7407,1,39,2.6
2025,2025cthar,District Event Winner,195,2,39,5.1
2025,2025cthar,District Event Winner,181,35,39,89.7
2025,2025cthar,District Event Finalist,5142,4,39,10.3
2025,2025cthar,District Event Finalist,7153,10,39,25.6
2025,2025cthar,District Event Finalist,175,31,39,79.5
2025,2025cthar,Autonomous Award,7407,1,39,2.6
2025,2025cthar,Creativity Award sponsored by Rockwell Automation,5142,4,39,10.3
2025,2025cthar,Excellence in Engineering Award,3654,21,39,53.8
2025,2025cthar,Gracious Professionalism Award,558,5,39,12.8
2025,2025cthar,Imagery Award in honor of Jack Kamen,1099,30,39,76.9
2025,2025cthar,Industrial Design Award sponsored by General Motors,4048,3,39,7.7
2025,2025cthar,Innovation in Control Award sponsored by nVent,7127,6,39,15.4
2025,2025cthar,Judges' Award,1350,26,39,66.7
2025,2025cthar,Quality Award,175,31,39,79.5
2025,2025cthar,Rising All-Star Award,9710,28,39,71.8
2025,2025cthar,Team Spirit Award,155,18,39,46.2
2025,2025cthar,Team Sustainability Award sponsored by Dow,178,29,39,74.4
2025,2025ctwat,District FIRST Impact Award,3182,21,37,56.8
2025,2025ctwat,District Engineering Inspiration Award,1073,3,37,8.1
2025,2025ctwat,District Championship Dean's List Semi-Finalist,999,4,37,10.8
2025,2025ctwat,District Championship Dean's List Semi-Finalist,3654,27,37,73.0
2025,2025ctwat,District Event Winner,7407,1,37,2.7
2025,2025ctwat,District Event Winner,176,8,37,21.6
2025,2025ctwat,District Event Winner,1991,26,37,70.3
2025,2025ctwat,District Event Finalist,2064,2,37,5.4
2025,2025ctwat,District Event Finalist,230,11,37,29.7
2025,2025ctwat,District Event Finalist,4572,31,37,83.8
2025,2025ctwat,Autonomous Award,155,7,37,18.9
2025,2025ctwat,Creativity Award sponsored by Rockwell Automation,5142,14,37,37.8
2025,2025ctwat,Excellence in Engineering Award,7407,1,37,2.7
2025,2025ctwat,Gracious Professionalism Award,8709,28,37,75.7
2025,2025ctwat,Imagery Award in honor of Jack Kamen,1991,26,37,70.3
2025,2025ctwat,Industrial Design Award sponsored by General Motors,3654,27,37,73.0
2025,2025ctwat,Innovation in Control Award sponsored by nVent,839,9,37,24.3
2025,2025ctwat,Judges' Award,176,8,37,21.6
2025,2025ctwat,Quality Award,999,4,37,10.8
2025,2025ctwat,Rising All-Star Award,716,30,37,81.1
2025,2025ctwat,Team Spirit Award,8085,15,37,40.5
2025,2025ctwat,Team Sustainability Award sponsored by Dow,177,16,37,43.2
2025,2025cur,Engineering Inspiration Award,359,10,76,13.2
2025,2025cur,Rookie All Star Award,10154,51,76,67.1
2025,2025cur,Championship Division Winner,1771,5,76,6.6
2025,2025cur,Championship Division Winner,3276,42,76,55.3
2025,2025cur,Championship Division Winner,3478,29,76,38.2
2025,2025cur,Championship Division Winner,166,25,76,32.9
2025,2025cur,Championship Division Finalist,3663,2,76,2.6
2025,2025cur,Championship Division Finalist,1706,36,76,47.4
2025,2025cur,Championship Division Finalist,862,37,76,48.7
2025,2025cur,Championship Division Finalist,3539,27,76,35.5
2025,2025cur,Autonomous Award,7457,1,76,1.3
2025,2025cur,Creativity Award sponsored by Rockwell Automation,2046,15,76,19.7
2025,2025cur,Excellence in Engineering Award,3005,26,76,34.2
2025,2025cur,Gracious Professionalism Award,75,43,76,56.6
2025,2025cur,Imagery Award in honor of Jack Kamen,5112,60,76,78.9
2025,2025cur,Industrial Design Award sponsored by General Motors,3276,42,76,55.3
2025,2025cur,Innovation in Control Award sponsored by nVent,1771,5,76,6.6
2025,2025cur,Judges' Award,5654,49,76,64.5
2025,2025cur,Quality Award,3467,24,76,31.6
2025,2025cur,Rising All-Star Award,10656,74,76,97.4
2025,2025cur,Team Spirit Award,2642,62,76,81.6
2025,2025cur,Team Sustainability Award sponsored by Dow,7166,19,76,25.0
2025,2025dal,Engineering Inspiration Award,9199,48,75,64.0
2025,2025dal,Rookie All Star Award,10698,69,75,92.0
2025,2025dal,Championship Division Winner,2056,6,75,8.0
2025,2025dal,Championship Division Winner,4613,42,75,56.0
2025,2025dal,Championship Division Winner,6995,13,75,17.3
2025,2025dal,Championship Division Winner,494,47,75,62.7
2025,2025dal,Championship Division Finalist,179,5,75,6.7
2025,2025dal,Championship Division Finalist,4655,7,75,9.3
2025,2025dal,Championship Division Finalist,3173,45,75,60.0
2025,2025dal,Championship Division Finalist,78,18,75,24.0
2025,2025dal,Autonomous Award,9032,43,75,57.3
