year,event,award,team,qual_rank,n_teams,rank_pct
2024,2024txdal,Imagery Award in honor of Jack Kamen,5431,22,43,51.2
2024,2024txdal,Industrial Design Award sponsored by General Motors,6672,2,43,4.7
2024,2024txdal,Innovation in Control Award,6357,23,43,53.5
2024,2024txdal,Judges' Award,5417,12,43,27.9
2024,2024txdal,Quality Award,2714,10,43,23.3
2024,2024txdal,Rookie Inspiration Award,9418,8,43,18.6
2024,2024txdal,Team Spirit Award,7506,40,43,93.0
2024,2024txdal,Team Sustainability Award sponsored by Dow,4717,34,43,79.1
2024,2024txfor,District FIRST Impact Award,2468,1,31,3.2
2024,2024txfor,District Engineering Inspiration Award,3005,3,31,9.7
2024,2024txfor,Rookie All Star Award,9492,13,31,41.9
2024,2024txfor,District Championship Dean's List Semi-Finalist,2468,1,31,3.2
2024,2024txfor,District Championship Dean's List Semi-Finalist,2468,1,31,3.2
2024,2024txfor,District Event Winner,2468,1,31,3.2
2024,2024txfor,District Event Winner,3005,3,31,9.7
2024,2024txfor,District Event Winner,7540,22,31,71.0
2024,2024txfor,District Event Finalist,6672,7,31,22.6
2024,2024txfor,District Event Finalist,4206,9,31,29.0
2024,2024txfor,District Event Finalist,9080,24,31,77.4
2024,2024txfor,Autonomous Award,9752,2,31,6.5
2024,2024txfor,Creativity Award sponsored by Rockwell Automation,6672,7,31,22.6
2024,2024txfor,Excellence in Engineering Award,3310,4,31,12.9
2024,2024txfor,Gracious Professionalism Award,5411,16,31,51.6
2024,2024txfor,Imagery Award in honor of Jack Kamen,7506,17,31,54.8
2024,2024txfor,Industrial Design Award sponsored by General Motors,8088,5,31,16.1
2024,2024txfor,Innovation in Control Award,4206,9,31,29.0
2024,2024txfor,Judges' Award,418,20,31,64.5
2024,2024txfor,Quality Award,2582,8,31,25.8
2024,2024txfor,Rookie Inspiration Award,9407,19,31,61.3
2024,2024txfor,Team Spirit Award,7503,10,31,32.3
2024,2024txfor,Team Sustainability Award sponsored by Dow,9088,11,31,35.5
2024,2024txhou,District FIRST Impact Award,5414,2,31,6.5
2024,2024txhou,District Engineering Inspiration Award,3481,12,31,38.7
2024,2024txhou,Rookie All Star Award,9515,23,31,74.2
2024,2024txhou,District Championship Dean's List Semi-Finalist,118,1,31,3.2
2024,2024txhou,District Championship Dean's List Semi-Finalist,9181,16,31,51.6
2024,2024txhou,District Event Winner,118,1,31,3.2
2024,2024txhou,District Event Winner,5414,2,31,6.5
2024,2024txhou,District Event Winner,6180,14,31,45.2
2024,2024txhou,District Event Winner,1255,22,31,71.0
2024,2024txhou,District Event Finalist,9478,3,31,9.7
2024,2024txhou,District Event Finalist,3847,4,31,12.9
2024,2024txhou,District Event Finalist,8144,21,31,67.7
2024,2024txhou,Autonomous Award,118,1,31,3.2
2024,2024txhou,Creativity Award sponsored by Rockwell Automation,9181,16,31,51.6
2024,2024txhou,Excellence in Engineering Award,3735,5,31,16.1
2024,2024txhou,Gracious Professionalism Award,2587,30,31,96.8
2024,2024txhou,Imagery Award in honor of Jack Kamen,1255,22,31,71.0
2024,2024txhou,Industrial Design Award sponsored by General Motors,3847,4,31,12.9
2024,2024txhou,Innovation in Control Award,9512,7,31,22.6
2024,2024txhou,Judges' Award,8370,17,31,54.8
2024,2024txhou,Quality Award,8515,6,31,19.4
2024,2024txhou,Rookie Inspiration Award,9478,3,31,9.7
2024,2024txhou,Team Spirit Award,2882,19,31,61.3
2024,2024txhou,Team Sustainability Award sponsored by Dow,7521,27,31,87.1
2024,2024txkat,District FIRST Impact Award,7312,1,40,2.5
2024,2024txkat,District Engineering Inspiration Award,624,2,40,5.0
2024,2024txkat,Rookie All Star Award,9478,11,40,27.5
2024,2024txkat,District Championship Dean's List Semi-Finalist,4639,7,40,17.5
2024,2024txkat,District Championship Dean's List Semi-Finalist,9478,11,40,27.5
2024,2024txkat,District Event Winner,118,4,40,10.0
2024,2024txkat,District Event Winner,8576,8,40,20.0
2024,2024txkat,District Event Winner,7616,25,40,62.5
2024,2024txkat,District Event Finalist,624,2,40,5.0
2024,2024txkat,District Event Finalist,231,5,40,12.5
2024,2024txkat,District Event Finalist,6645,16,40,40.0
2024,2024txkat,Autonomous Award,4639,7,40,17.5
2024,2024txkat,Creativity Award sponsored by Rockwell Automation,231,5,40,12.5
2024,2024txkat,Excellence in Engineering Award,118,4,40,10.0
2024,2024txkat,Gracious Professionalism Award,8515,18,40,45.0
2024,2024txkat,Imagery Award in honor of Jack Kamen,7418,31,40,77.5
2024,2024txkat,Industrial Design Award sponsored by General Motors,2582,3,40,7.5
2024,2024txkat,Innovation in Control Award,1477,6,40,15.0
2024,2024txkat,Judges' Award,8576,8,40,20.0
2024,2024txkat,Quality Award,8177,15,40,37.5
2024,2024txkat,Rookie Inspiration Award,9448,21,40,52.5
2024,2024txkat,Team Spirit Award,2882,28,40,70.0
2024,2024txkat,Team Sustainability Award sponsored by Dow,5829,17,40,42.5
2024,2024txpla,District FIRST Impact Award,4192,19,29,65.5
2024,2024txpla,District Engineering Inspiration Award,5417,28,29,96.6
2024,2024txpla,Rookie All Star Award,9752,7,29,24.1
2024,2024txpla,District Championship Dean's List Semi-Finalist,1296,3,29,10.3
2024,2024txpla,District Championship Dean's List Semi-Finalist,4192,19,29,65.5
2024,2024txpla,District Event Winner,148,1,29,3.4
2024,2024txpla,District Event Winner,9128,2,29,6.9
2024,2024txpla,District Event Winner,9786,27,29,93.1
2024,2024txpla,District Event Finalist,1296,3,29,10.3
2024,2024txpla,District Event Finalist,9752,7,29,24.1
2024,2024txpla,District Event Finalist,9407,24,29,82.8
2024,2024txpla,Autonomous Award,9128,2,29,6.9
2024,2024txpla,Creativity Award sponsored by Rockwell Automation,5788,9,29,31.0
2024,2024txpla,Excellence in Engineering Award,148,1,29,3.4
2024,2024txpla,Gracious Professionalism Award,5431,12,29,41.4
2024,2024txpla,Imagery Award in honor of Jack Kamen,5572,5,29,17.2
2024,2024txpla,Industrial Design Award sponsored by General Motors,1296,3,29,10.3
2024,2024txpla,Innovation in Control Award,1745,11,29,37.9
2024,2024txpla,Judges' Award,8732,13,29,44.8
2024,2024txpla,Quality Award,7121,15,29,51.7
2024,2024txpla,Rookie Inspiration Award,9533,29,29,100.0
2024,2024txpla,Team Spirit Award,7503,23,29,79.3
2024,2024txpla,Team Sustainability Award sponsored by Dow,8573,6,29,20.7
2024,2024txsan,District FIRST Impact Award,8573,12,41,29.3
2024,2024txsan,District Engineering Inspiration Award,9136,10,41,24.4
2024,2024txsan,Rookie All Star Award,9577,29,41,70.7
2024,2024txsan,District Championship Dean's List Semi-Finalist,9136,10,41,24.4
2024,2024txsan,District Championship Dean's List Semi-Finalist,5427,15,41,36.6
2024,2024txsan,District Event Winner,1477,1,41,2.4
2024,2024txsan,District Event Winner,624,3,41,7.3
2024,2024txsan,District Event Winner,5103,24,41,58.5
2024,2024txsan,District Event Finalist,2881,9,41,22.0
2024,2024txsan,District Event Finalist,5427,15,41,36.6
2024,2024txsan,District Event Finalist,7616,18,41,43.9
2024,2024txsan,Autonomous Award,6377,21,41,51.2
2024,2024txsan,Creativity Award sponsored by Rockwell Automation,324,8,41,19.5
2024,2024txsan,Excellence in Engineering Award,6800,6,41,14.6
2024,2024txsan,Gracious Professionalism Award,4063,5,41,12.2
2024,2024txsan,Imagery Award in honor of Jack Kamen,2881,9,41,22.0
2024,2024txsan,Industrial Design Award sponsored by General Motors,3679,2,41,4.9
2024,2024txsan,Innovation in Control Award,1477,1,41,2.4
2024,2024txsan,Judges' Award,624,3,41,7.3
2024,2024txsan,Quality Award,5572,4,41,9.8
2024,2024txsan,Rookie Inspiration Award,9444,34,41,82.9
2024,2024txsan,Team Spirit Award,9181,22,41,53.7
2024,2024txsan,Team Sustainability Award sponsored by Dow,3035,16,41,39.0
2024,2024txwac,District FIRST Impact Award,2714,6,39,15.4
2024,2024txwac,District Engineering Inspiration Award,2468,1,39,2.6
2024,2024txwac,Rookie All Star Award,9655,31,39,79.5
2024,2024txwac,District Championship Dean's List Semi-Finalist,2881,27,39,69.2
2024,2024txwac,District Championship Dean's List Semi-Finalist,2881,27,39,69.2
2024,2024txwac,District Event Winner,2468,1,39,2.6
2024,2024txwac,District Event Winner,3005,2,39,5.1
2024,2024txwac,District Event Winner,2158,16,39,41.0
2024,2024txwac,District Event Finalist,2714,6,39,15.4
2024,2024txwac,District Event Finalist,2687,13,39,33.3
2024,2024txwac,District Event Finalist,5212,34,39,87.2
2024,2024txwac,Autonomous Award,3310,7,39,17.9
2024,2024txwac,Creativity Award sponsored by Rockwell Automation,2848,5,39,12.8
2024,2024txwac,Excellence in Engineering Award,3005,2,39,5.1
2024,2024txwac,Gracious Professionalism Award,2881,27,39,69.2
2024,2024txwac,Imagery Award in honor of Jack Kamen,2158,16,39,41.0
2024,2024txwac,Industrial Design Award sponsored by General Motors,6800,4,39,10.3
2024,2024txwac,Innovation in Control Award,4734,26,39,66.7
2024,2024txwac,Judges' Award,8858,9,39,23.1
2024,2024txwac,Quality Award,6377,3,39,7.7
2024,2024txwac,Rookie Inspiration Award,9577,20,39,51.3
2024,2024txwac,Team Spirit Award,8874,12,39,30.8
2024,2024txwac,Team Sustainability Award sponsored by Dow,3481,23,39,59.0
2024,2024utwv,Regional FIRST Impact Award,2486,18,46,39.1
2024,2024utwv,Regional Engineering Inspiration Award,4944,25,46,54.3
2024,2024utwv,Woodie Flowers Finalist Award,3501,7,46,15.2
2024,2024utwv,FIRST Dean's List Finalist Award,4585,46,46,100.0
2024,2024utwv,FIRST Dean's List Finalist Award,4183,40,46,87.0
2024,2024utwv,Regional Winners,1410,3,46,6.5
2024,2024utwv,Regional Winners,1339,6,46,13.0
2024,2024utwv,Regional Winners,5851,17,46,37.0
2024,2024utwv,Regional Winners,5933,16,46,34.8
2024,2024utwv,Regional Finalists,7426,2,46,4.3
2024,2024utwv,Regional Finalists,3245,12,46,26.1
2024,2024utwv,Regional Finalists,3374,44,46,95.7
2024,2024utwv,Autonomous Award,3245,12,46,26.1
2024,2024utwv,Creativity Award sponsored by Rockwell Automation,6560,8,46,17.4
2024,2024utwv,Excellence in Engineering Award,4068,1,46,2.2
2024,2024utwv,Gracious Professionalism Award,1339,6,46,13.0
2024,2024utwv,Imagery Award in honor of Jack Kamen,1569,41,46,89.1
2024,2024utwv,Industrial Design Award sponsored by General Motors,2240,4,46,8.7
2024,2024utwv,Innovation in Control Award,7426,2,46,4.3
2024,2024utwv,Judges' Award,3501,7,46,15.2
2024,2024utwv,Quality Award,3243,43,46,93.5
2024,2024utwv,Rookie Inspiration Award,9423,45,46,97.8
2024,2024utwv,Team Spirit Award,4585,46,46,100.0
2024,2024utwv,Team Sustainability Award sponsored by Dow,4598,10,46,21.7
2024,2024utwv,Wildcard,5851,17,46,37.0
2024,2024vaash,District FIRST Impact Award,2199,18,29,62.1
2024,2024vaash,District Engineering Inspiration Award,422,2,29,6.9
2024,2024vaash,Rookie All Star Award,9709,19,29,65.5
2024,2024vaash,District Championship Dean's List Semi-Finalist,2199,18,29,62.1
2024,2024vaash,District Championship Dean's List Semi-Finalist,4099,4,29,13.8
2024,2024vaash,District Event Winner,1731,1,29,3.4
2024,2024vaash,District Event Winner,8592,13,29,44.8
2024,2024vaash,District Event Winner,2998,24,29,82.8
2024,2024vaash,District Event Finalist,422,2,29,6.9
2024,2024vaash,District Event Finalist,4099,4,29,13.8
2024,2024vaash,District Event Finalist,339,17,29,58.6
2024,2024vaash,Autonomous Award,1731,1,29,3.4
2024,2024vaash,Creativity Award sponsored by Rockwell Automation,836,6,29,20.7
2024,2024vaash,Excellence in Engineering Award,620,10,29,34.5
2024,2024vaash,Gracious Professionalism Award,3136,3,29,10.3
2024,2024vaash,Imagery Award in honor of Jack Kamen,540,16,29,55.2
2024,2024vaash,Industrial Design Award sponsored by General Motors,8592,13,29,44.8
2024,2024vaash,Innovation in Control Award,8590,15,29,51.7
2024,2024vaash,Judges' Award,5587,22,29,75.9
2024,2024vaash,Quality Award,4099,4,29,13.8
2024,2024vaash,Team Spirit Award,612,27,29,93.1
2024,2024vaash,Team Sustainability Award sponsored by Dow,2534,12,29,41.4
2024,2024vabla,District FIRST Impact Award,401,9,25,36.0
2024,2024vabla,District Engineering Inspiration Award,1885,25,25,100.0
2024,2024vabla,Rookie All Star Award,9403,17,25,68.0
2024,2024vabla,District Championship Dean's List Semi-Finalist,1629,2,25,8.0
2024,2024vabla,District Championship Dean's List Semi-Finalist,1086,5,25,20.0
2024,2024vabla,District Event Winner,9496,1,25,4.0
2024,2024vabla,District Event Winner,449,4,25,16.0
2024,2024vabla,District Event Winner,1885,25,25,100.0
2024,2024vabla,District Event Winner,8230,22,25,88.0
2024,2024vabla,District Event Finalist,5804,3,25,12.0
2024,2024vabla,District Event Finalist,4967,7,25,28.0
2024,2024vabla,District Event Finalist,6194,16,25,64.0
2024,2024vabla,Autonomous Award,1629,2,25,8.0
2024,2024vabla,Creativity Award sponsored by Rockwell Automation,3939,6,25,24.0
2024,2024vabla,Excellence in Engineering Award,5804,3,25,12.0
2024,2024vabla,Gracious Professionalism Award,8230,22,25,88.0
2024,2024vabla,Imagery Award in honor of Jack Kamen,4575,11,25,44.0
2024,2024vabla,Industrial Design Award sponsored by General Motors,4967,7,25,28.0
2024,2024vabla,Innovation in Control Award,6802,8,25,32.0
2024,2024vabla,Judges' Award,1086,5,25,20.0
2024,2024vabla,Quality Award,449,4,25,16.0
2024,2024vabla,Rookie Inspiration Award,9496,1,25,4.0
2024,2024vabla,Team Spirit Award,1262,13,25,52.0
2024,2024vabla,Team Sustainability Award sponsored by Dow,1793,18,25,72.0
2024,2024vabrb,Event Winner,1262,,,
2024,2024vabrb,Event Winner,5724,,,
2024,2024vabrb,Human Player Match Winner,9997,,,
2024,2024vafal,District FIRST Impact Award,5587,12,34,35.3
2024,2024vafal,District Engineering Inspiration Award,401,13,34,38.2
2024,2024vafal,District Championship Dean's List Semi-Finalist,9403,9,34,26.5
2024,2024vafal,District Championship Dean's List Semi-Finalist,5587,12,34,35.3
2024,2024vafal,District Event Winner,2363,1,34,2.9
2024,2024vafal,District Event Winner,1731,2,34,5.9
2024,2024vafal,District Event Winner,2421,25,34,73.5
2024,2024vafal,District Event Finalist,539,8,34,23.5
2024,2024vafal,District Event Finalist,619,20,34,58.8
2024,2024vafal,District Event Finalist,3373,19,34,55.9
2024,2024vafal,Autonomous Award,1731,2,34,5.9
2024,2024vafal,Creativity Award sponsored by Rockwell Automation,623,22,34,64.7
2024,2024vafal,Excellence in Engineering Award,611,17,34,50.0
2024,2024vafal,Gracious Professionalism Award,5243,23,34,67.6
2024,2024vafal,Imagery Award in honor of Jack Kamen,8230,30,34,88.2
2024,2024vafal,Industrial Design Award sponsored by General Motors,122,5,34,14.7
2024,2024vafal,Innovation in Control Award,4472,15,34,44.1
2024,2024vafal,Judges' Award,9235,26,34,76.5
2024,2024vafal,Quality Award,2363,1,34,2.9
2024,2024vafal,Rookie Inspiration Award,9403,9,34,26.5
2024,2024vafal,Team Spirit Award,1885,18,34,52.9
2024,2024vafal,Team Sustainability Award sponsored by Dow,1418,4,34,11.8
2024,2024vagle,District FIRST Impact Award,1086,13,30,43.3
2024,2024vagle,District Engineering Inspiration Award,2068,21,30,70.0
2024,2024vagle,District Championship Dean's List Semi-Finalist,5338,5,30,16.7
2024,2024vagle,District Championship Dean's List Semi-Finalist,540,22,30,73.3
2024,2024vagle,District Event Winner,346,2,30,6.7
2024,2024vagle,District Event Winner,5804,4,30,13.3
2024,2024vagle,District Event Winner,4821,29,30,96.7
2024,2024vagle,District Event Finalist,3136,1,30,3.3
2024,2024vagle,District Event Finalist,2106,3,30,10.0
2024,2024vagle,District Event Finalist,404,30,30,100.0
2024,2024vagle,Autonomous Award,3136,1,30,3.3
2024,2024vagle,Creativity Award sponsored by Rockwell Automation,346,2,30,6.7
2024,2024vagle,Excellence in Engineering Award,5338,5,30,16.7
2024,2024vagle,Gracious Professionalism Award,1262,11,30,36.7
2024,2024vagle,Imagery Award in honor of Jack Kamen,9709,12,30,40.0
2024,2024vagle,Industrial Design Award sponsored by General Motors,5804,4,30,13.3
2024,2024vagle,Innovation in Control Award,2106,3,30,10.0
2024,2024vagle,Judges' Award,3939,7,30,23.3
2024,2024vagle,Quality Award,1610,6,30,20.0
2024,2024vagle,Team Spirit Award,4286,19,30,63.3
2024,2024vagle,Team Sustainability Award sponsored by Dow,540,22,30,73.3
2024,2024vapor,District FIRST Impact Award,2068,17,23,73.9
2024,2024vapor,District Engineering Inspiration Award,346,3,23,13.0
2024,2024vapor,District Championship Dean's List Semi-Finalist,122,7,23,30.4
2024,2024vapor,District Championship Dean's List Semi-Finalist,422,1,23,4.3
2024,2024vapor,District Event Winner,422,1,23,4.3
2024,2024vapor,District Event Winner,346,3,23,13.0
2024,2024vapor,District Event Winner,3359,13,23,56.5
2024,2024vapor,District Event Finalist,2363,2,23,8.7
2024,2024vapor,District Event Finalist,5549,5,23,21.7
2024,2024vapor,District Event Finalist,2988,20,23,87.0
2024,2024vapor,Autonomous Award,1915,14,23,60.9
2024,2024vapor,Creativity Award sponsored by Rockwell Automation,1793,15,23,65.2
2024,2024vapor,Excellence in Engineering Award,422,1,23,4.3
2024,2024vapor,Gracious Professionalism Award,2363,2,23,8.7
2024,2024vapor,Imagery Award in honor of Jack Kamen,2890,6,23,26.1
2024,2024vapor,Industrial Design Award sponsored by General Motors,9003,4,23,17.4
2024,2024vapor,Innovation in Control Award,623,16,23,69.6
2024,2024vapor,Judges' Award,9235,21,23,91.3
2024,2024vapor,Quality Award,1610,8,23,34.8
2024,2024vapor,Team Spirit Award,404,10,23,43.5
2024,2024vapor,Team Sustainability Award sponsored by Dow,2028,19,23,82.6
2024,2024waahs,District FIRST Impact Award,4450,14,35,40.0
2024,2024waahs,District Engineering Inspiration Award,9023,12,35,34.3
2024,2024waahs,Rookie All Star Award,9446,6,35,17.1
2024,2024waahs,District Championship Dean's List Semi-Finalist,9023,12,35,34.3
2024,2024waahs,District Championship Dean's List Semi-Finalist,5588,23,35,65.7
2024,2024waahs,District Event Winner,3070,1,35,2.9
2024,2024waahs,District Event Winner,3663,2,35,5.7
2024,2024waahs,District Event Winner,5295,25,35,71.4
2024,2024waahs,District Event Finalist,9023,12,35,34.3
2024,2024waahs,District Event Finalist,1983,15,35,42.9
2024,2024waahs,District Event Finalist,2976,30,35,85.7
2024,2024waahs,Autonomous Award,3070,1,35,2.9
2024,2024waahs,Creativity Award sponsored by Rockwell Automation,2976,30,35,85.7
2024,2024waahs,Excellence in Engineering Award,1983,15,35,42.9
2024,2024waahs,Gracious Professionalism Award,3786,28,35,80.0
2024,2024waahs,Imagery Award in honor of Jack Kamen,2903,17,35,48.6
2024,2024waahs,Industrial Design Award sponsored by General Motors,5683,19,35,54.3
2024,2024waahs,Innovation in Control Award,1425,11,35,31.4
2024,2024waahs,Judges' Award,2928,5,35,14.3
2024,2024waahs,Quality Award,8051,16,35,45.7
2024,2024waahs,Rookie Inspiration Award,9442,7,35,20.0
2024,2024waahs,Team Spirit Award,5588,23,35,65.7
2024,2024waahs,Team Sustainability Award sponsored by Dow,1899,22,35,62.9
2024,2024wabon,District FIRST Impact Award,2980,28,35,80.0
2024,2024wabon,District Engineering Inspiration Award,3218,7,35,20.0
2024,2024wabon,District Championship Dean's List Semi-Finalist,2930,10,35,28.6
2024,2024wabon,District Championship Dean's List Semi-Finalist,5937,15,35,42.9
2024,2024wabon,District Event Winner,2046,1,35,2.9
2024,2024wabon,District Event Winner,2910,4,35,11.4
2024,2024wabon,District Event Winner,6350,26,35,74.3
2024,2024wabon,District Event Winner,5683,22,35,62.9
2024,2024wabon,District Event Finalist,1778,2,35,5.7
2024,2024wabon,District Event Finalist,3663,3,35,8.6
2024,2024wabon,District Event Finalist,8896,21,35,60.0
2024,2024wabon,Autonomous Award,1778,2,35,5.7
2024,2024wabon,Creativity Award sponsored by Rockwell Automation,3826,8,35,22.9
2024,2024wabon,Excellence in Engineering Award,2046,1,35,2.9
2024,2024wabon,Gracious Professionalism Award,8032,24,35,68.6
