rule_id	2008	2010	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	total
R77	0	0	0	1	17	1	11	2	0	0	7	0	0	0	0	0	0	39
R78	0	0	0	3	1	3	2	0	0	0	0	0	0	0	0	0	0	9
R79	0	0	0	1	1	1	5	0	1	0	2	0	0	0	0	0	0	11
R80	0	0	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	6
R81	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	5
R82	0	0	0	3	1	1	1	6	3	1	1	0	0	0	0	0	0	17
R83	0	0	0	1	2	1	2	0	12	6	0	0	0	0	0	0	0	24
R84	0	0	0	1	0	0	0	2	1	21	0	0	0	0	0	0	0	25
R85	0	0	0	1	2	0	1	2	3	4	0	0	0	0	0	0	0	13
R86	0	0	0	1	0	0	1	1	1	8	3	0	0	0	0	0	0	15
R086	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
R87	0	0	0	1	2	0	2	1	1	2	1	0	0	0	0	0	0	10
R88	0	0	0	3	0	0	1	0	2	2	1	0	0	0	0	0	0	9
R89	0	0	0	1	3	0	2	0	0	2	0	0	0	0	0	0	0	8
R90	0	0	0	2	3	0	0	1	1	0	0	0	0	0	0	0	0	7
R91	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4
R92	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R93	0	0	0	2	0	0	1	1	1	2	0	0	0	0	0	0	0	7
R94	0	0	0	2	0	0	1	1	1	2	0	0	0	0	0	0	0	7
