year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2024,2024misjo,Week 2,4325,6588,4237,5559,9638,9758,55,24
2024,2024misjo,Week 2,3452,5675,5227,9763,7814,3546,56,37
2024,2024misjo,Week 2,2767,4216,9549,74,894,7811,38,62
2024,2024misjo,Week 2,4776,9743,3620,5926,9671,9228,54,38
2024,2024misjo,Week 2,9771,7210,2054,4855,5712,5182,52,46
2024,2024misjo,Week 2,5843,9239,5501,5056,5927,7054,34,50
2024,2024misjo,Week 2,6588,7811,3452,1940,5610,2767,30,67
2024,2024misjo,Week 2,5559,3620,74,9758,4776,4216,39,43
2024,2024misjo,Week 2,4237,7210,9638,9743,5227,894,49,60
2024,2024misjo,Week 2,5843,5056,4325,9671,9771,5182,55,10
2024,2024misjo,Week 2,3546,9239,4855,9763,9549,5712,51,58
2024,2024misjo,Week 2,5501,5926,7054,7814,2054,5675,45,72
2024,2024misjo,Week 2,9638,74,5927,7811,5227,9228,65,16
2024,2024misjo,Week 2,4776,5056,9671,5610,4237,894,34,67
2024,2024misjo,Week 2,3546,5712,5559,4325,2767,9763,63,64
2024,2024misjo,Week 2,5501,1940,2054,9743,5843,7814,61,47
2024,2024misjo,Week 2,9228,9549,9771,7054,3620,9239,34,43
2024,2024misjo,Week 2,5927,4216,6588,5926,5182,3452,43,49
2024,2024misjo,Week 2,4855,7210,5559,9758,5675,5610,19,37
2024,2024misjo,Week 2,9671,2767,74,9638,2054,3546,59,64
2024,2024misjo,Week 2,5843,7811,3620,5712,5501,9228,46,81
2024,2024misjo,Week 2,5927,9763,9743,894,6588,5182,49,65
2024,2024misjo,Week 2,9239,4237,5227,4855,5675,1940,40,52
2024,2024misjo,Week 2,7054,4776,7814,7210,4325,4216,20,45
2024,2024misjo,Week 2,5926,9758,9771,3452,5056,9549,35,41
2024,2024scand,Week 2,8736,9561,4451,3091,1648,1319,39,4
2024,2024scand,Week 2,2815,342,9571,1539,5130,2974,10,72
2024,2024scand,Week 2,3329,7676,8137,9477,6961,343,3,25
2024,2024scand,Week 2,1293,9315,6167,1051,4533,281,16,24
2024,2024scand,Week 2,3976,4189,3490,8575,3489,1287,0,36
2024,2024scand,Week 2,7085,8736,1539,6366,343,9561,3,34
2024,2024scand,Week 2,6167,281,6961,4451,9571,3091,20,37
2024,2024scand,Week 2,3329,1648,8575,342,1293,2974,20,66
2024,2024scand,Week 2,4189,1287,5130,4533,8137,6366,34,55
2024,2024scand,Week 2,7085,1051,1319,3489,7676,3976,17,20
2024,2024scand,Week 2,3490,2815,343,9477,9315,281,49,18
2024,2024scand,Week 2,5130,3091,1293,6167,8137,1539,24,4
2024,2024scand,Week 2,9561,7676,342,3976,1051,6961,27,15
2024,2024scand,Week 2,3489,3329,3490,8736,9571,6366,28,41
2024,2024scand,Week 2,1287,7085,1648,8575,4451,9315,38,43
2024,2024scand,Week 2,2974,1319,4533,2815,4189,9477,59,18
2024,2024scand,Week 2,343,9571,3329,8137,8736,342,21,26
2024,2024scand,Week 2,7676,6167,4451,5130,9561,1648,29,31
2024,2024scand,Week 2,1293,6961,3489,3490,9477,1319,24,25
2024,2024scand,Week 2,1539,4533,3976,7085,4189,2974,21,72
2024,2024scand,Week 2,3091,6366,1287,9315,1051,2815,32,34
2024,2024scand,Week 2,8575,342,9477,3489,8736,281,40,22
2024,2024scand,Week 2,1648,9571,7085,1293,3329,4189,6,22
2024,2024scand,Week 2,1051,1539,9561,1287,4451,4533,15,48
2024,2024scand,Week 2,6167,5130,2815,6366,3976,8575,38,45
2024,2024scand,Week 2,7676,3091,9315,6961,8137,3490,6,21
2024,2024scand,Week 2,1319,343,3489,2974,281,1287,39,60
2024,2024scand,Week 2,5130,9477,6366,1293,9561,7085,67,8
2024,2024scand,Week 2,4189,9315,9571,8736,3490,7676,18,15
2024,2024scand,Week 2,1319,4451,8137,8575,343,1051,39,56
2024,2024scand,Week 2,281,3976,2815,1648,6961,1539,30,14
2024,2024scand,Week 2,2974,3091,6167,3329,4533,342,50,47
2024,2024scand,Week 2,9477,1293,8736,9315,1319,1287,44,5
2024,2024scand,Week 2,2815,1539,8575,9561,3489,8137,26,23
2024,2024scand,Week 2,343,7676,281,342,6167,4189,51,34
2024,2024scand,Week 2,5130,6961,3329,3976,7085,4451,26,36
2024,2024scand,Week 2,6366,2974,1051,3490,4533,1648,66,21
2024,2024scand,Week 2,3091,1539,3489,9571,1287,1293,41,38
2024,2024scand,Week 2,342,9315,3976,1319,2815,8736,7,42
2024,2024scand,Week 2,8137,1051,4189,9561,281,3329,24,24
2024,2024scand,Week 2,4451,3490,1648,4533,5130,343,58,42
2024,2024scand,Week 2,6961,2974,9571,6366,6167,8575,72,29
2024,2024scand,Week 2,9477,1287,7676,3091,2815,7085,31,22
2024,2024scand,Week 2,9315,9561,4533,3489,342,5130,12,45
2024,2024scand,Week 2,9571,3490,1051,3329,6167,8736,45,37
2024,2024scand,Week 2,4189,281,6366,7085,2974,7676,76,62
2024,2024scand,Week 2,8137,1648,9477,6961,8575,3091,31,20
2024,2024scand,Week 2,1319,1293,3976,343,1539,4451,6,64
2024,2024scand,Week 2,281,342,7085,1287,3490,9561,53,39
2024,2024scand,Week 2,6961,8736,4533,8137,8575,5130,53,37
2024,2024scand,Week 2,1051,9477,3091,343,3976,2974,24,67
2024,2024scand,Week 2,2815,4451,3329,7676,6366,1293,32,26
2024,2024scand,Week 2,1648,3489,6167,4189,1319,1539,43,21
2024,2024scand,Week 2,9315,7085,8137,9571,3976,9561,10,17
2024,2024scand,Week 2,1051,1287,342,7676,2815,6961,34,36
2024,2024scand,Week 2,281,8575,1319,4533,3329,3091,47,38
2024,2024scand,Week 2,1539,6366,3490,8736,5130,9315,38,27
2024,2024scand,Week 2,1648,343,4189,6167,9477,9571,56,21
2024,2024scand,Week 2,2974,3489,2815,4451,1293,1051,71,24
2024,2024scand,Week 2,4533,8575,7676,1539,3329,9315,41,26
2024,2024scand,Week 2,1287,8137,343,3490,7085,6167,39,47
2024,2024scand,Week 2,342,6366,6961,4451,4189,3489,54,48
2024,2024scand,Week 2,9561,2974,9477,9571,1319,5130,65,29
2024,2024scand,Week 2,3976,3091,8736,281,1648,1293,30,33
2024,2024txbel,Week 2,8598,8610,5103,9506,9418,9140,3,32
2024,2024txbel,Week 2,9137,9524,9448,4597,418,8625,8,34
2024,2024txbel,Week 2,5503,6369,8114,8827,4610,4332,36,11
2024,2024txbel,Week 2,9664,5726,8879,2789,3743,9054,12,15
2024,2024txbel,Week 2,8507,2583,5052,5414,4364,7138,24,9
2024,2024txbel,Week 2,9121,6357,4717,8749,3561,3679,13,51
2024,2024txbel,Week 2,3802,8019,5894,5892,6155,3847,9,55
2024,2024txbel,Week 2,9418,418,8598,8625,8114,8610,53,8
2024,2024txbel,Week 2,4332,9054,9140,2789,9524,8879,9,16
2024,2024txbel,Week 2,2583,5726,5503,8507,5103,9137,23,8
2024,2024txbel,Week 2,4364,4610,9448,8749,4717,3743,10,19
2024,2024txbel,Week 2,5894,5892,3679,9121,5414,8019,38,57
2024,2024txbel,Week 2,3847,7138,4597,6357,3802,6155,45,14
2024,2024txbel,Week 2,9506,8827,6369,5052,9664,3561,30,16
2024,2024txbel,Week 2,9418,2789,8507,9140,9137,2583,38,17
2024,2024txbel,Week 2,4364,8879,8610,4610,8749,5103,25,45
2024,2024txbel,Week 2,8114,9054,8019,3743,8625,5726,49,17
2024,2024txbel,Week 2,4332,3802,7138,4717,8598,5894,17,27
2024,2024txbel,Week 2,8827,3679,5414,6357,5892,5503,48,52
2024,2024txbel,Week 2,6369,4597,6155,418,9506,3561,18,46
2024,2024txbel,Week 2,5052,3847,9524,9448,9121,9664,74,14
2024,2024txbel,Week 2,8019,5103,9140,9137,9054,4364,51,20
2024,2024txbel,Week 2,4610,8114,2789,7138,8598,8749,18,33
2024,2024txbel,Week 2,5503,4717,3679,3743,8879,5894,43,24
2024,2024txbel,Week 2,4332,6369,5892,3561,8610,6357,37,33
2024,2024txbel,Week 2,5414,8507,9664,4597,9418,5052,65,26
2024,2024txbel,Week 2,5726,3802,418,3847,9506,9448,32,65
2024,2024txbel,Week 2,2583,8625,8827,9524,6155,9121,28,18
2024,2024txbel,Week 2,4610,9137,3743,9054,5894,5103,22,20
2024,2024txbel,Week 2,9140,7138,5503,3561,5892,8598,9,27
2024,2024txbel,Week 2,2789,4597,9664,3679,8114,4364,4,19
2024,2024txbel,Week 2,3802,5052,9506,4332,8749,8507,28,28
2024,2024txbel,Week 2,8610,9448,2583,6369,6357,8625,33,37
2024,2024txbel,Week 2,5414,9418,3847,4717,8019,9524,65,24
2024,2024txbel,Week 2,8879,6155,418,5726,8827,9121,13,31
2024,2024txbel,Week 2,9664,5892,3743,8598,8114,9137,33,55
2024,2024txbel,Week 2,8749,3802,4597,2789,3679,5052,37,27
2024,2024txbel,Week 2,6357,9140,4610,2583,9506,4332,20,34
2024,2024txbel,Week 2,5103,8625,3847,5414,6369,4717,64,54
2024,2024txbel,Week 2,9054,9418,6155,7138,9448,8827,41,20
2024,2024txbel,Week 2,9121,8879,3561,8610,8507,8019,84,15
2024,2024txbel,Week 2,5894,4364,5726,418,5503,9524,19,51
2024,2024txbel,Week 2,5052,4610,8598,3679,9137,3802,37,46
2024,2024txbel,Week 2,8749,3847,8114,8625,5414,9140,40,48
2024,2024txbel,Week 2,9054,9664,6357,6155,4332,4717,17,18
2024,2024txbel,Week 2,5103,8879,4597,9418,7138,6369,29,18
2024,2024txbel,Week 2,9506,9524,5726,3743,2583,9121,17,34
2024,2024txbel,Week 2,4364,8827,2789,8507,9448,5892,24,42
2024,2024txbel,Week 2,5894,418,8610,5503,3561,8019,40,59
2024,2024txbel,Week 2,3847,4717,9137,8114,6357,4332,44,16
2024,2024txbel,Week 2,6155,5052,5414,8598,9140,8879,46,27
2024,2024txbel,Week 2,8625,9054,9121,4597,9506,4610,29,33
2024,2024txbel,Week 2,8507,3679,6369,9524,3743,4364,38,2
2024,2024txbel,Week 2,9448,8019,2789,5103,5503,8827,41,30
2024,2024txbel,Week 2,3802,8610,9418,418,2583,5892,36,43
2024,2024txbel,Week 2,3561,7138,5726,9664,5894,8749,40,10
2024,2024txbel,Week 2,9137,6357,9506,8114,5414,8879,23,44
2024,2024txbel,Week 2,3847,8507,8598,6369,4610,9054,67,32
2024,2024txbel,Week 2,9524,4332,3679,5103,6155,4364,35,21
2024,2024txbel,Week 2,5892,4717,9418,5503,9121,5052,52,32
2024,2024txbel,Week 2,7138,9664,2583,8019,8749,418,13,77
2024,2024txbel,Week 2,8610,9140,3743,5726,4597,9448,10,28
2024,2024txbel,Week 2,8827,5894,3561,3802,2789,8625,39,25
2024,2024txbel,Week 2,9054,8598,9506,6357,3679,3847,25,69
2024,2024txbel,Week 2,4717,4364,8507,9137,9121,6369,7,44
2024,2024txbel,Week 2,6155,2583,8749,9418,9664,5503,26,33
2024,2024txbel,Week 2,5892,5414,4597,8019,5726,4610,55,29
2024,2024txbel,Week 2,8114,3561,5103,8879,9448,3802,34,49
2024,2024txbel,Week 2,9524,8625,7138,8610,4332,2789,33,34
2024,2024txbel,Week 2,418,3743,8827,9140,5052,5894,65,16
2024,2024txbel,Week 2,9506,9121,8507,6155,5503,9137,45,24
2024,2024txbel,Week 2,5892,8749,9054,6369,3847,2583,40,82
2024,2024txbel,Week 2,8879,8019,6357,8598,4364,3802,33,38
2024,2024txbel,Week 2,8625,3561,4332,3679,5726,9418,36,67
2024,2024txbel,Week 2,9140,8827,9664,4717,4597,8610,53,23
2024,2024txbel,Week 2,5894,9524,4610,9448,5052,8114,26,26
2024,2024txbel,Week 2,3743,5103,5414,7138,2789,418,42,55
2024,2024txbel,Week 2,4364,5503,9506,8879,3847,9054,28,64
2024,2024txbel,Week 2,8019,8598,8625,5726,8507,6357,36,35
2024,2024txbel,Week 2,9121,9140,5892,9664,6369,3802,65,31
2024,2024txbel,Week 2,5052,9137,8749,8827,8610,9524,34,32
2024,2024txbel,Week 2,9448,4332,5414,3679,3743,7138,59,46
2024,2024txbel,Week 2,4597,5894,8114,2583,5103,9418,14,27
2024,2024txbel,Week 2,3561,2789,6155,4610,418,4717,40,49
2024,2024orsal,Week 2,3636,6465,1540,4043,749,3673,35,51
2024,2024orsal,Week 2,2046,1359,3024,997,2374,4125,38,68
2024,2024orsal,Week 2,847,2521,957,2990,6845,753,75,18
2024,2024orsal,Week 2,2898,2915,3712,8532,2471,4060,22,34
2024,2024orsal,Week 2,3674,955,3636,2046,4043,5975,45,59
2024,2024orsal,Week 2,3024,2374,1540,2990,6465,847,20,43
2024,2024orsal,Week 2,749,4060,2898,957,4125,3712,16,45
2024,2024orsal,Week 2,3674,753,2521,5975,997,3673,89,21
2024,2024orsal,Week 2,2915,8532,955,1359,2471,6845,25,34
2024,2024orsal,Week 2,4043,3712,3024,1540,957,2046,48,81
2024,2024orsal,Week 2,749,3674,5975,2374,6465,2521,47,57
2024,2024orsal,Week 2,955,847,6845,2471,3673,2898,55,30
2024,2024orsal,Week 2,997,2990,3636,4060,2915,4125,42,43
2024,2024orsal,Week 2,6465,5975,753,1359,8532,2374,11,53
2024,2024orsal,Week 2,2046,749,2521,955,1540,3712,89,54
2024,2024orsal,Week 2,4060,2990,2471,3024,3674,3673,47,38
2024,2024orsal,Week 2,997,6845,8532,3636,2898,4043,33,61
2024,2024orsal,Week 2,753,4125,847,957,2915,1359,36,59
2024,2024orsal,Week 2,2521,5975,955,3674,3024,2990,62,42
2024,2024orsal,Week 2,2046,997,2471,6465,8532,3636,81,28
2024,2024orsal,Week 2,3673,1359,4060,2374,3712,957,27,50
2024,2024orsal,Week 2,6845,4125,4043,1540,847,2915,67,29
2024,2024orsal,Week 2,753,2898,8532,749,2471,955,35,51
2024,2024orsal,Week 2,3673,957,2990,3636,3024,5975,54,14
2024,2024orsal,Week 2,2521,1540,4125,4060,2046,6465,78,59
2024,2024orsal,Week 2,3712,1359,3674,4043,997,847,57,59
2024,2024orsal,Week 2,6845,2374,2898,753,749,2915,21,24
2024,2024orsal,Week 2,2471,5975,957,1540,3024,4060,42,27
2024,2024orsal,Week 2,4125,955,847,8532,3712,2046,47,53
2024,2024orsal,Week 2,3636,753,1359,3674,6845,749,30,67
2024,2024orsal,Week 2,2374,3673,2990,2898,2521,997,15,67
2024,2024orsal,Week 2,6465,4043,3024,2915,8532,2471,56,17
2024,2024orsal,Week 2,5975,4060,753,3712,847,749,15,47
2024,2024orsal,Week 2,2374,2046,3674,6845,957,3636,77,34
2024,2024orsal,Week 2,2898,4125,1359,1540,4043,2990,42,68
2024,2024orsal,Week 2,6465,2915,997,2521,955,3673,34,70
2024,2024orsal,Week 2,8532,847,3024,749,3636,2374,42,43
2024,2024orsal,Week 2,1359,1540,5975,2990,2898,2046,39,75
2024,2024orsal,Week 2,3673,6845,6465,4125,2471,3674,20,96
2024,2024orsal,Week 2,4060,3712,997,957,753,955,14,31
2024,2024orsal,Week 2,2915,5975,2374,4043,2521,8532,16,83
2024,2024orsal,Week 2,2990,749,1359,4125,3636,2046,26,106
2024,2024orsal,Week 2,847,3673,1540,997,957,3674,54,35
2024,2024orsal,Week 2,2915,4060,4043,2898,955,6465,73,52
2024,2024orsal,Week 2,3712,2521,6845,3024,753,2471,56,34
2024,2024orsal,Week 2,8532,1540,749,5975,3673,4125,42,24
2024,2024orsal,Week 2,955,3674,4043,847,2374,4060,80,30
2024,2024orsal,Week 2,6845,2046,2915,3712,2990,6465,47,43
2024,2024orsal,Week 2,3024,2898,957,1359,3636,2521,43,64
2024,2024orsal,Week 2,2471,4043,2374,753,997,1540,76,69
2024,2024orsal,Week 2,4125,2990,8532,5975,4060,6845,57,23
2024,2024orsal,Week 2,957,6465,749,847,3674,2898,44,76
2024,2024orsal,Week 2,3673,2046,753,2521,3024,2915,24,58
2024,2024orsal,Week 2,2471,3636,3712,955,1359,997,20,50
2024,2024casf,Week 2,6814,8016,6962,8793,9006,9111,34,8
2024,2024casf,Week 2,7245,6418,1458,9143,5700,7130,24,11
2024,2024casf,Week 2,5507,4973,4698,4669,8840,8033,44,49
2024,2024casf,Week 2,4186,1671,1700,971,9114,2489,27,51
2024,2024casf,Week 2,7426,4765,5940,846,9038,6822,120,24
2024,2024casf,Week 2,114,9584,2854,5924,852,6662,46,29
2024,2024casf,Week 2,2643,841,2551,8852,4904,840,30,63
2024,2024casf,Week 2,8016,9111,649,4669,1458,6962,37,31
2024,2024casf,Week 2,9006,4186,9143,8793,4698,5700,22,37
2024,2024casf,Week 2,971,7130,5507,2489,846,6814,54,53
2024,2024casf,Week 2,852,114,8033,1700,7245,5940,95,79
2024,2024casf,Week 2,8840,9584,7426,2854,841,1671,45,56
2024,2024casf,Week 2,4904,5924,2643,4765,4973,840,29,49
2024,2024casf,Week 2,9114,6662,6822,649,6418,8852,61,54
2024,2024casf,Week 2,9038,4669,9006,1458,2551,971,23,63
2024,2024casf,Week 2,5700,5507,8016,4186,5940,852,64,53
2024,2024casf,Week 2,6814,114,7130,4698,1671,6962,63,51
2024,2024casf,Week 2,8793,2489,5924,8033,7245,9584,41,45
2024,2024casf,Week 2,846,9111,841,840,649,9114,39,64
2024,2024casf,Week 2,2551,4904,9143,2854,2643,6822,30,37
2024,2024casf,Week 2,9038,8852,6662,1700,8840,4973,39,36
2024,2024casf,Week 2,4765,6418,4669,114,7426,4186,60,84
2024,2024casf,Week 2,6962,5507,5940,971,5924,7245,83,35
2024,2024casf,Week 2,2489,9584,1458,846,840,4698,58,55
2024,2024casf,Week 2,6822,6814,2551,841,8033,8016,21,83
2024,2024casf,Week 2,9143,4973,9038,9111,2854,8852,21,39
2024,2024casf,Week 2,1671,5700,649,6418,8840,852,52,30
2024,2024casf,Week 2,8793,1700,9114,7130,4765,4904,38,20
2024,2024casf,Week 2,6662,9006,2489,2643,7426,4669,40,48
2024,2024casf,Week 2,2551,4698,4186,5924,846,6962,50,46
2024,2024casf,Week 2,6822,8852,9584,9111,6814,5507,18,16
2024,2024casf,Week 2,9038,971,852,841,114,6418,36,89
2024,2024casf,Week 2,7245,840,8840,9114,1458,4904,41,49
2024,2024casf,Week 2,5700,6662,2643,7130,8016,1700,34,35
2024,2024casf,Week 2,8033,5940,4973,1671,8793,7426,83,57
2024,2024casf,Week 2,9143,2854,4765,5507,649,9006,20,52
2024,2024casf,Week 2,852,2489,8852,6418,6962,6822,55,54
2024,2024casf,Week 2,7245,9114,6814,2551,4669,114,24,68
2024,2024casf,Week 2,9111,4698,2643,5700,4186,9038,36,34
2024,2024casf,Week 2,7426,1700,846,4973,8793,4904,53,14
2024,2024casf,Week 2,971,8033,4765,8840,6662,1458,63,51
2024,2024casf,Week 2,2854,9006,5940,840,7130,9584,81,42
2024,2024casf,Week 2,8016,1671,5924,841,649,9143,60,64
2024,2024casf,Week 2,4186,2643,6814,6962,9038,7245,22,55
2024,2024casf,Week 2,5507,846,8793,852,5700,2551,23,40
2024,2024casf,Week 2,4904,9111,2489,6662,4765,114,37,77
2024,2024casf,Week 2,840,971,6418,4698,8033,2854,60,84
2024,2024casf,Week 2,649,5924,7130,8852,7426,8016,48,56
2024,2024casf,Week 2,4669,9143,1700,8840,5940,841,24,78
2024,2024casf,Week 2,1458,6822,4973,9584,9114,9006,35,45
2024,2024casf,Week 2,1671,6814,9038,4186,4904,5507,34,41
2024,2024casf,Week 2,5700,840,8033,114,6962,971,62,75
2024,2024casf,Week 2,8016,2854,6418,4765,7245,846,63,44
2024,2024casf,Week 2,852,4669,7130,9111,9143,8840,26,36
2024,2024casf,Week 2,6662,841,8793,6822,4698,9006,48,16
2024,2024casf,Week 2,7426,9114,5924,2643,1458,1700,72,32
2024,2024casf,Week 2,5940,649,2551,4973,2489,1671,75,33
2024,2024casf,Week 2,8852,5700,114,9584,4186,8016,45,38
2024,2024casf,Week 2,846,4904,8840,8033,9143,6814,32,42
2024,2024casf,Week 2,6962,840,841,6418,5507,6662,69,47
2024,2024casf,Week 2,5924,1700,2854,4669,6822,9111,59,22
2024,2024casf,Week 2,4698,852,7426,4973,2551,9114,64,55
2024,2024casf,Week 2,9006,1458,4765,5940,1671,8852,42,88
2024,2024casf,Week 2,649,9584,971,2643,7130,7245,107,23
2024,2024casf,Week 2,8840,9038,8793,2489,8016,840,20,49
2024,2024casf,Week 2,4904,6418,5700,6814,5924,4669,37,45
2024,2024casf,Week 2,4973,4186,846,1700,6822,114,50,61
2024,2024casf,Week 2,1458,8852,4698,5507,852,2854,62,34
2024,2024casf,Week 2,9584,6962,4765,7426,971,9143,48,69
2024,2024casf,Week 2,7245,6662,9111,9006,2551,1671,29,42
2024,2024casf,Week 2,7130,8793,8033,9038,2643,649,48,12
2024,2024casf,Week 2,9114,841,4186,5940,2489,5700,36,88
2024,2024cave,Week 2,589,3970,3881,7323,1138,7327,25,18
2024,2024cave,Week 2,687,9635,3216,9084,3863,5817,21,67
2024,2024cave,Week 2,115,5136,4014,5285,5012,2375,46,2
2024,2024cave,Week 2,1661,1388,691,9421,8533,6995,30,46
2024,2024cave,Week 2,8005,4738,4817,3328,8,6060,43,35
2024,2024cave,Week 2,3476,8521,4481,6885,696,6934,77,23
2024,2024cave,Week 2,399,3925,6764,9172,8768,4414,21,58
2024,2024cave,Week 2,5835,4711,8060,3749,4276,4019,31,44
2024,2024cave,Week 2,6995,5136,3216,9084,589,1138,52,36
2024,2024cave,Week 2,115,3328,5285,8533,3863,1661,40,32
2024,2024cave,Week 2,4481,696,5817,4817,3881,9421,84,15
2024,2024cave,Week 2,4738,7327,4414,8768,691,8521,89,22
2024,2024cave,Week 2,8005,687,3749,6934,3476,5012,45,29
2024,2024cave,Week 2,6885,3925,8060,4276,6764,9635,30,39
2024,2024cave,Week 2,399,6060,9172,4711,3970,2375,17,24
2024,2024cave,Week 2,4019,7323,5835,8,4014,1388,16,39
2024,2024cave,Week 2,3863,3328,696,6995,691,3881,52,30
2024,2024cave,Week 2,4414,1138,5012,5817,3476,4738,70,60
2024,2024cave,Week 2,4481,589,9421,8768,115,9635,62,73
2024,2024cave,Week 2,4817,8533,687,7327,3749,3970,18,47
2024,2024cave,Week 2,8521,4276,1388,8060,8005,3216,46,27
2024,2024cave,Week 2,5835,2375,8,3925,1661,4711,24,40
2024,2024cave,Week 2,9172,6934,5136,6885,399,4014,26,18
2024,2024cave,Week 2,6060,4019,9084,6764,5285,7323,62,46
2024,2024cave,Week 2,5012,9635,8533,4414,4817,3476,32,84
2024,2024cave,Week 2,3970,5817,691,4276,589,115,60,60
2024,2024cave,Week 2,3881,8768,687,8,3216,1661,49,40
2024,2024cave,Week 2,7327,9172,8521,6934,5835,6995,7,53
2024,2024cave,Week 2,4711,6060,6764,5136,1388,3863,12,73
2024,2024cave,Week 2,6885,4019,3328,9421,7323,3749,21,28
2024,2024cave,Week 2,4738,9084,8060,696,2375,4014,55,31
2024,2024cave,Week 2,3925,8005,5285,4481,399,1138,35,57
2024,2024cave,Week 2,8,6995,8768,3970,5012,4276,52,30
2024,2024cave,Week 2,5835,9172,1388,3476,3863,115,32,80
2024,2024cave,Week 2,1661,7323,8521,3749,5136,5817,19,63
2024,2024cave,Week 2,4014,6764,4738,3216,4817,6060,41,41
2024,2024cave,Week 2,8533,9084,4711,4481,4019,3925,35,54
2024,2024cave,Week 2,3328,9421,4414,6934,8060,687,80,61
2024,2024cave,Week 2,5285,696,399,9635,7327,589,42,54
2024,2024cave,Week 2,691,6885,2375,1138,3881,8005,25,21
2024,2024cave,Week 2,7323,4276,6995,4817,4014,8768,37,26
2024,2024cave,Week 2,3863,4738,5835,8533,4481,3970,49,82
2024,2024cave,Week 2,5817,1661,5012,6764,9172,8060,28,6
2024,2024cave,Week 2,589,6934,5285,1388,687,3925,44,83
2024,2024cave,Week 2,399,2375,9635,3749,8521,6060,53,39
2024,2024cave,Week 2,115,6885,7327,3216,3328,9084,47,69
2024,2024cave,Week 2,4414,3881,696,8005,4019,4711,81,33
2024,2024cave,Week 2,3476,1138,5136,9421,691,8,55,7
2024,2024cave,Week 2,9172,4276,1661,1388,4738,4481,13,122
2024,2024cave,Week 2,7323,4014,687,8521,399,8533,71,30
2024,2024cave,Week 2,2375,3925,3863,5012,3328,7327,23,11
2024,2024cave,Week 2,115,6995,4817,3881,4711,6934,59,17
2024,2024cave,Week 2,3476,9421,3970,3216,5285,4019,58,39
2024,2024cave,Week 2,8060,8,4414,589,6060,6885,69,32
2024,2024cave,Week 2,3749,9084,6764,691,1138,696,61,46
2024,2024cave,Week 2,9635,5817,8005,8768,5835,5136,103,43
2024,2024cave,Week 2,7327,4711,4481,4738,5012,7323,55,59
2024,2024cave,Week 2,3216,9421,8521,3925,115,8533,23,61
2024,2024cave,Week 2,2375,1661,4817,3863,4414,6885,16,59
2024,2024cave,Week 2,6060,6934,1138,696,9084,4276,26,63
2024,2024cave,Week 2,4014,6995,589,8005,3476,6764,45,51
2024,2024cave,Week 2,5136,8060,691,687,3970,5835,21,60
2024,2024cave,Week 2,3881,3749,8,5285,9635,9172,49,38
2024,2024cave,Week 2,3328,8768,399,5817,1388,4019,24,65
2024,2024cave,Week 2,1138,3216,3863,6934,4414,7323,37,45
2024,2024cave,Week 2,6060,4014,8005,1661,7327,9421,48,24
2024,2024cave,Week 2,4276,4481,5835,6764,687,2375,49,48
2024,2024cave,Week 2,3925,3749,3476,5136,3881,4738,60,41
2024,2024cave,Week 2,4019,691,589,5012,4817,9172,41,27
2024,2024cave,Week 2,8768,5817,4711,5285,6885,8533,46,33
2024,2024cave,Week 2,3970,1388,3328,8521,9635,9084,47,76
2024,2024cave,Week 2,696,8,115,6995,8060,399,94,43
2024,2024cave,Week 2,7327,3863,4276,4014,4414,3749,35,85
2024,2024cave,Week 2,691,3216,3476,6060,4481,1661,63,123
2024,2024cave,Week 2,4019,8533,6934,2375,589,5136,26,51
2024,2024cave,Week 2,7323,8005,3970,9172,5817,3925,53,53
2024,2024cave,Week 2,1138,6764,8,4711,8521,3328,50,14
2024,2024cave,Week 2,9084,9421,5012,399,5835,3881,59,37
2024,2024cave,Week 2,1388,5285,8768,8060,4817,696,52,39
2024,2024cave,Week 2,9635,6995,6885,687,115,4738,34,101
2024,2024tuis2,Week 2,8800,9468,5665,8570,6989,8084,29,44
2024,2024tuis2,Week 2,9497,9043,8725,8209,9483,9647,39,90
2024,2024tuis2,Week 2,9422,6988,6431,7632,7466,7636,8,73
2024,2024tuis2,Week 2,9001,9409,8058,9625,8261,9089,31,7
2024,2024tuis2,Week 2,8153,8799,9024,7570,9610,6985,28,33
2024,2024tuis2,Week 2,9451,4613,6014,9547,6941,9479,88,51
2024,2024tuis2,Week 2,8169,6459,9174,7551,7576,8079,68,25
2024,2024tuis2,Week 2,9020,9132,9159,8056,8806,8054,15,109
2024,2024tuis2,Week 2,8127,8725,8795,9029,8084,9409,61,3
2024,2024tuis2,Week 2,8261,9001,8800,6988,8209,9497,33,30
2024,2024tuis2,Week 2,7466,9610,5665,6014,7570,8058,24,24
2024,2024tuis2,Week 2,9547,9647,8153,7636,8079,8570,9,48
2024,2024tuis2,Week 2,9174,9132,9422,6459,6985,6989,10,63
2024,2024tuis2,Week 2,9483,9089,8799,9479,7551,8056,89,22
2024,2024tuis2,Week 2,4613,9468,6941,9029,9020,7632,112,36
2024,2024tuis2,Week 2,8806,9625,9043,8169,8054,6431,37,79
2024,2024tuis2,Week 2,9024,8795,7576,9451,9159,8127,79,31
2024,2024tuis2,Week 2,8725,9422,8570,9132,8153,8261,77,38
