year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2023,2023milan,Week 2,51,6570,3655,3773,6078,1322,114,65
2023,2023milan,Week 2,6150,9203,2246,5560,6548,6591,61,73
2023,2023milan,Week 2,5282,3618,1481,7289,5530,8873,86,54
2023,2023milan,Week 2,5702,7195,5907,5567,5704,862,39,62
2023,2023milan,Week 2,5708,6610,8374,5697,9241,3536,58,66
2023,2023milan,Week 2,4983,8424,51,6591,3773,6570,96,45
2023,2023milan,Week 2,2246,7254,3618,7056,3655,1322,20,108
2023,2023milan,Week 2,8873,5704,5234,9203,5567,6548,51,54
2023,2023milan,Week 2,5282,5697,5674,6150,1481,6078,67,115
2023,2023milan,Week 2,5907,3536,5708,9241,5702,7289,95,58
2023,2023milan,Week 2,862,7195,8374,6610,5560,5530,35,70
2023,2023milan,Week 2,9203,3618,8873,51,3773,7254,42,69
2023,2023milan,Week 2,5704,6548,5697,2246,1322,5234,49,62
2023,2023milan,Week 2,6078,4983,6591,3536,5702,5282,69,79
2023,2023milan,Week 2,862,3655,7289,8424,5567,6610,124,37
2023,2023milan,Week 2,1481,5560,7195,5708,5907,5674,85,67
2023,2023milan,Week 2,8374,6150,7056,9241,6570,5530,96,76
2023,2023milan,Week 2,5704,9203,3773,4983,2246,3536,15,98
2023,2023milan,Week 2,7254,3655,5567,6078,5702,5697,62,66
2023,2023milan,Week 2,1322,6591,5708,8873,6610,1481,65,76
2023,2023milan,Week 2,9241,7056,51,5234,5282,7195,113,19
2023,2023milan,Week 2,6548,8424,3618,8374,5530,5907,73,42
2023,2023milan,Week 2,5674,7289,5560,6570,6150,862,71,116
2023,2023milan,Week 2,5697,5708,3773,3655,1481,5704,42,84
2023,2023milan,Week 2,6591,6610,5282,7195,51,3536,36,119
2023,2023milan,Week 2,5234,9241,5567,7254,5530,9203,51,39
2023,2023milan,Week 2,5674,6078,862,6548,8873,6150,106,92
2023,2023milan,Week 2,2246,7289,6570,5702,3618,7056,83,90
2023,2023milan,Week 2,5907,5560,4983,1322,8374,8424,108,72
2023,2023milan,Week 2,5234,3536,5530,5567,1481,3773,44,58
2023,2023milan,Week 2,5674,6591,7254,9241,6610,9203,63,50
2023,2023milan,Week 2,862,8873,2246,6150,7195,3655,115,101
2023,2023milan,Week 2,6548,1322,5907,6570,5282,5708,83,60
2023,2023milan,Week 2,5702,5704,4983,5697,51,5560,71,100
2023,2023milan,Week 2,6078,8374,3618,7289,7056,8424,87,81
2023,2023misjo,Week 2,5675,3875,5056,5227,3620,5623,88,52
2023,2023misjo,Week 2,2767,6002,9228,9239,3658,5462,98,64
2023,2023misjo,Week 2,5980,4325,7210,5712,3452,5843,54,73
2023,2023misjo,Week 2,5110,1940,5927,94,4776,7814,47,35
2023,2023misjo,Week 2,5982,5535,6642,7809,6588,3604,40,21
2023,2023misjo,Week 2,5247,5152,4237,2959,5182,9208,105,71
2023,2023misjo,Week 2,74,8126,5712,5610,5227,3452,104,62
2023,2023misjo,Week 2,5675,9228,3620,6002,4325,1940,69,83
2023,2023misjo,Week 2,5980,5843,5056,5535,4776,3658,25,73
2023,2023misjo,Week 2,5927,9239,94,9208,5462,3875,36,85
2023,2023misjo,Week 2,5182,7814,8126,74,3604,2767,36,136
2023,2023misjo,Week 2,6588,6642,5152,5247,5610,2959,64,46
2023,2023misjo,Week 2,7210,7809,5110,5982,5623,4237,24,74
2023,2023misjo,Week 2,5712,3875,5535,4325,5462,9228,67,67
2023,2023misjo,Week 2,94,9208,74,5675,8126,5980,71,88
2023,2023misjo,Week 2,5843,6642,5227,5182,9239,3620,37,75
2023,2023misjo,Week 2,7809,1940,5247,5110,5056,5610,26,30
2023,2023misjo,Week 2,3452,6002,3604,5152,7814,5623,73,39
2023,2023misjo,Week 2,3658,2767,2959,6588,5927,5982,84,19
2023,2023misjo,Week 2,9239,4237,4776,7210,5712,6642,89,74
2023,2023misjo,Week 2,5056,5182,5227,8126,5843,5110,56,46
2023,2023misjo,Week 2,5623,5675,5247,3452,94,5535,61,46
2023,2023misjo,Week 2,7809,5927,4325,5980,5152,74,45,77
2023,2023misjo,Week 2,4776,1940,2767,3875,3604,3658,62,58
2023,2023misjo,Week 2,7814,4237,9208,5610,9228,5982,98,40
2023,2023misjo,Week 2,5462,3620,6002,2959,7210,6588,116,55
2023,2023misjo,Week 2,6642,7809,8126,5182,5675,4325,43,91
2023,2023misjo,Week 2,1940,94,3658,3875,5227,5152,33,69
2023,2023misjo,Week 2,5623,5610,5927,5056,9228,5247,45,39
2023,2023misjo,Week 2,5982,3604,2959,5712,6002,4776,65,110
2023,2023misjo,Week 2,3620,5843,4237,9208,3452,2767,101,100
2023,2023misjo,Week 2,74,5110,7814,7210,9239,5535,63,58
2023,2023misjo,Week 2,5462,6588,5182,5980,3875,1940,63,45
2023,2023misjo,Week 2,5982,5056,6002,5247,94,6642,74,43
2023,2023misjo,Week 2,5227,9208,9228,2767,5712,7809,50,85
2023,2023misjo,Week 2,8126,5535,2959,3620,7210,5927,45,47
2023,2023misjo,Week 2,5623,4325,9239,3658,5152,5610,47,83
2023,2023misjo,Week 2,3452,4776,5110,5843,74,5462,27,88
2023,2023misjo,Week 2,4237,5980,3604,7814,5675,6588,68,76
2023,2023misjo,Week 2,9228,5712,5927,5247,5982,3620,68,83
2023,2023misjo,Week 2,5182,5610,6002,4325,3658,5227,93,60
2023,2023misjo,Week 2,1940,5623,3452,4776,9208,6642,53,83
2023,2023misjo,Week 2,5675,5535,74,5152,2959,5843,103,106
2023,2023misjo,Week 2,9239,2767,7814,94,7809,5980,70,47
2023,2023misjo,Week 2,3875,7210,8126,6588,4237,5110,73,99
2023,2023misjo,Week 2,4776,5462,5610,3604,5056,3620,55,79
2023,2023misjo,Week 2,3658,9228,5623,6642,74,5182,41,58
2023,2023misjo,Week 2,2959,7809,5675,5927,5980,2767,64,98
2023,2023misjo,Week 2,8126,3452,6588,1940,9239,5712,67,81
2023,2023misjo,Week 2,5110,4325,5152,7814,5462,5982,92,45
2023,2023misjo,Week 2,3604,5843,9208,7210,5227,5247,83,47
2023,2023misjo,Week 2,5535,5056,4237,3875,6002,94,95,100
2023,2023misjo,Week 2,9239,5980,6588,9228,4776,8126,45,70
2023,2023misjo,Week 2,3620,5712,5610,3658,5110,5675,110,79
2023,2023misjo,Week 2,5462,7210,5152,2767,6642,5623,82,85
2023,2023misjo,Week 2,6002,5927,5843,94,5182,3604,106,39
2023,2023misjo,Week 2,4237,5227,1940,5535,5247,4325,92,57
2023,2023misjo,Week 2,74,3875,3452,9208,5982,7809,71,54
2023,2023misjo,Week 2,7814,2959,9228,8126,5623,5056,38,52
2023,2023misjo,Week 2,3604,6642,9239,3620,5110,5980,38,79
2023,2023misjo,Week 2,5227,5675,4776,5152,5535,5182,105,89
2023,2023misjo,Week 2,1940,74,5982,5927,4237,5462,66,91
2023,2023misjo,Week 2,5712,6588,3658,5056,9208,7210,86,60
2023,2023misjo,Week 2,2767,5610,94,4325,2959,3452,94,54
2023,2023misjo,Week 2,5843,5247,3875,6002,7814,7809,48,80
2023,2023misjo,Week 2,9228,5110,9239,3604,5927,5675,47,84
2023,2023misjo,Week 2,9208,5980,5712,5056,5152,1940,80,84
2023,2023misjo,Week 2,6588,3620,4325,5623,94,7210,102,46
2023,2023misjo,Week 2,6642,7814,3875,2959,74,5227,25,86
2023,2023misjo,Week 2,3452,3658,7809,4237,8126,6002,41,116
2023,2023misjo,Week 2,4776,5247,5182,5535,2767,5462,72,90
2023,2023misjo,Week 2,5843,5982,7210,5610,1940,5675,47,72
2023,2023misjo,Week 2,5152,3620,94,9228,6588,74,100,75
2023,2023misjo,Week 2,6642,3658,5056,5927,3452,7814,51,54
2023,2023misjo,Week 2,5110,5247,9208,6002,2959,5980,41,111
2023,2023misjo,Week 2,5462,5623,5712,7809,5182,5843,95,45
2023,2023misjo,Week 2,5610,3604,5535,4237,2767,3875,50,124
2023,2023misjo,Week 2,4325,5982,4776,5227,8126,9239,113,74
2023,2023txbel,Week 2,5503,8598,3802,8827,6155,5892,58,49
2023,2023txbel,Week 2,8088,6901,5986,9034,9140,457,52,31
2023,2023txbel,Week 2,5414,6357,7138,2789,8556,8114,58,31
2023,2023txbel,Week 2,7621,8610,3743,3561,4364,9121,46,20
2023,2023txbel,Week 2,5894,5103,418,9311,2583,5726,29,29
2023,2023txbel,Week 2,7521,4332,4597,3679,8369,8625,30,39
2023,2023txbel,Week 2,3029,8556,8598,9140,8507,2789,29,21
2023,2023txbel,Week 2,8114,6155,7621,457,6901,8610,31,48
2023,2023txbel,Week 2,5726,418,8827,9311,5986,3743,50,25
2023,2023txbel,Week 2,4364,5892,4597,5414,9034,7521,56,40
2023,2023txbel,Week 2,5503,5894,3679,8088,8507,5103,59,54
2023,2023txbel,Week 2,4332,8369,2583,3561,3802,7138,35,62
2023,2023txbel,Week 2,9121,3029,8827,8625,6357,9311,19,46
2023,2023txbel,Week 2,5986,8556,418,5892,7521,8610,41,49
2023,2023txbel,Week 2,9034,3679,5726,457,8507,8598,69,40
2023,2023txbel,Week 2,8369,5894,6901,5103,2583,2789,66,31
2023,2023txbel,Week 2,7138,3029,5503,6357,7621,4364,36,54
2023,2023txbel,Week 2,6155,3802,3743,3561,4597,8625,42,29
2023,2023txbel,Week 2,8088,4332,9140,9121,8114,5414,73,78
2023,2023txbel,Week 2,8827,8556,8610,6901,9034,2583,30,82
2023,2023txbel,Week 2,418,5503,8369,7521,457,3029,61,38
2023,2023txbel,Week 2,8507,7621,3802,6357,2789,5986,105,43
2023,2023txbel,Week 2,5894,5892,8625,9140,5414,3743,64,70
2023,2023txbel,Week 2,8114,9311,4364,8598,4332,3679,26,47
2023,2023txbel,Week 2,5103,7138,4597,6155,8088,3561,37,44
2023,2023txbel,Week 2,9121,9034,8369,5726,5503,2789,32,47
2023,2023txbel,Week 2,8610,3802,6357,5894,3743,7521,77,56
2023,2023txbel,Week 2,8507,9311,4332,5986,9140,7621,42,38
2023,2023txbel,Week 2,8556,3561,5892,3679,7138,8088,64,74
2023,2023txbel,Week 2,8827,5414,4364,6155,5103,6901,88,62
2023,2023txbel,Week 2,457,5726,9121,2583,8598,4597,17,30
2023,2023txbel,Week 2,8625,8114,4332,3029,418,9034,49,51
2023,2023txbel,Week 2,9140,9311,5892,8610,3679,8507,81,72
2023,2023txbel,Week 2,6357,8088,5503,5986,8369,6155,66,39
2023,2023txbel,Week 2,3743,2789,8827,5414,4597,5726,60,91
2023,2023txbel,Week 2,7521,6901,3561,418,9121,8598,72,45
2023,2023txbel,Week 2,3802,8625,5103,7138,7621,8556,61,28
2023,2023txbel,Week 2,457,2583,8114,4364,3029,5894,49,59
2023,2023txbel,Week 2,5892,8088,8369,8610,5726,4332,79,26
2023,2023txbel,Week 2,8507,5414,6155,418,7521,9311,32,46
2023,2023txbel,Week 2,3743,3679,6357,7138,9140,6901,49,64
2023,2023txbel,Week 2,5503,8114,5986,8625,4364,9034,43,51
2023,2023txbel,Week 2,5103,9121,8556,3802,4597,3029,52,55
2023,2023txbel,Week 2,7621,8598,3561,5894,8827,457,29,17
2023,2023txbel,Week 2,9140,7521,2583,2789,9311,8088,50,63
2023,2023txbel,Week 2,6901,5726,8507,4332,7138,4364,64,26
2023,2023txbel,Week 2,4597,6357,9034,3679,418,3802,48,69
2023,2023txbel,Week 2,8598,6155,5894,8369,3743,8556,39,40
2023,2023txbel,Week 2,2789,457,8625,5503,8610,5414,17,78
2023,2023txbel,Week 2,2583,5986,9121,5892,5103,7621,27,71
2023,2023txbel,Week 2,3029,5726,8114,8827,9140,3561,45,73
2023,2023txbel,Week 2,8556,9034,6155,3802,4332,5894,34,74
2023,2023txbel,Week 2,8598,4364,2789,8625,8088,418,76,64
2023,2023txbel,Week 2,4597,3679,6901,9311,5503,7621,78,37
2023,2023txbel,Week 2,5892,457,5414,3029,8369,6357,82,66
2023,2023txbel,Week 2,7521,5986,5103,3743,3561,8114,47,44
2023,2023txbel,Week 2,9121,8610,7138,2583,8827,8507,23,71
2023,2023txbel,Week 2,8556,3802,9311,5726,4364,8088,76,54
2023,2023txbel,Week 2,418,2789,6155,3679,3029,9140,34,84
2023,2023txbel,Week 2,5103,3561,457,6901,5892,6357,47,79
2023,2023txbel,Week 2,7138,5894,5986,4332,5503,9121,28,49
2023,2023txbel,Week 2,8369,7621,7521,9034,8114,8827,24,48
2023,2023txbel,Week 2,5414,8625,2583,3743,4597,8507,79,51
2023,2023txbel,Week 2,8598,6357,5726,8610,6155,3029,46,49
2023,2023txbel,Week 2,3802,9121,9140,4364,6901,5503,92,77
2023,2023txbel,Week 2,7621,8827,8088,8114,418,5892,50,117
2023,2023txbel,Week 2,8369,457,9311,8507,8625,8556,31,32
2023,2023txbel,Week 2,2583,3561,3679,5986,5414,8598,99,67
2023,2023txbel,Week 2,2789,8610,9034,4332,3743,5103,28,32
2023,2023txbel,Week 2,4597,5894,9140,8114,7138,7521,80,65
2023,2023txbel,Week 2,6901,8625,3029,5726,5892,3802,54,96
2023,2023txbel,Week 2,3561,8507,418,8556,2583,5503,60,87
2023,2023txbel,Week 2,8088,3743,457,6357,8827,4332,71,49
2023,2023txbel,Week 2,9311,5103,5414,9034,8598,7138,89,62
2023,2023txbel,Week 2,4364,5986,8610,4597,2789,8369,47,42
2023,2023txbel,Week 2,6155,7521,3679,7621,9121,5894,83,38
2023,2023orwil,Week 2,4450,1425,8532,753,5975,2471,91,56
2023,2023orwil,Week 2,6845,5970,2374,4127,2915,2990,44,70
2023,2023orwil,Week 2,4043,6696,1540,957,3673,4125,71,57
2023,2023orwil,Week 2,2898,4662,2635,2046,3636,6343,104,107
2023,2023orwil,Week 2,4488,3024,2471,568,6465,6845,69,26
2023,2023orwil,Week 2,4125,2915,5975,8532,2374,4127,17,63
2023,2023orwil,Week 2,2990,1540,3636,1425,6343,6696,115,67
2023,2023orwil,Week 2,4488,568,3673,753,5970,2898,79,50
2023,2023orwil,Week 2,4043,2046,957,4662,3024,2635,108,58
2023,2023orwil,Week 2,6465,4127,6343,4450,2990,6696,82,61
2023,2023orwil,Week 2,5970,4125,1425,2471,3636,8532,79,116
2023,2023orwil,Week 2,2374,5975,4662,3673,4043,3024,43,43
2023,2023orwil,Week 2,1540,568,753,2898,4450,2046,71,119
2023,2023orwil,Week 2,6845,957,2635,6465,4488,2915,48,98
2023,2023orwil,Week 2,6343,5970,2990,4043,2471,5975,100,87
2023,2023orwil,Week 2,6696,4125,568,2374,4450,1540,62,84
2023,2023orwil,Week 2,2915,3673,1425,3024,2898,6465,71,52
2023,2023orwil,Week 2,2046,2635,8532,3636,4127,753,117,115
2023,2023orwil,Week 2,4450,957,4662,2990,6845,4488,65,91
2023,2023orwil,Week 2,2915,6343,5970,5975,1540,3024,80,69
2023,2023orwil,Week 2,568,4043,4127,2374,2898,6465,112,48
2023,2023orwil,Week 2,3673,8532,3636,6845,4488,4662,77,68
2023,2023orwil,Week 2,2046,6696,4125,1425,2471,2635,88,111
2023,2023orwil,Week 2,957,2915,2898,6343,4450,753,52,66
2023,2023orwil,Week 2,6465,3673,1540,8532,5975,4488,53,112
2023,2023orwil,Week 2,2635,4125,2990,1425,6845,4043,63,82
2023,2023orwil,Week 2,957,3024,753,6696,2374,3636,64,101
2023,2023orwil,Week 2,4662,568,2471,5970,4127,2046,85,117
2023,2023orwil,Week 2,2635,4450,6465,6343,6845,3673,55,56
2023,2023orwil,Week 2,5975,2990,1425,4125,3636,2898,110,75
2023,2023orwil,Week 2,2046,2374,568,957,8532,5970,113,76
2023,2023orwil,Week 2,4127,2471,3024,6696,753,4488,118,96
2023,2023orwil,Week 2,4043,2990,4662,2915,1540,4450,75,86
2023,2023orwil,Week 2,4125,8532,6845,6343,2898,568,53,71
2023,2023orwil,Week 2,4488,2046,1425,2374,5975,957,135,90
2023,2023orwil,Week 2,3636,6465,2471,2915,2635,6696,117,74
2023,2023orwil,Week 2,3024,5970,4043,3673,4127,1540,46,31
2023,2023orwil,Week 2,753,2990,2046,4662,6343,4125,116,48
2023,2023orwil,Week 2,2635,4488,2374,5975,568,4450,111,27
2023,2023orwil,Week 2,1425,6465,957,3636,4043,2915,54,133
2023,2023orwil,Week 2,2471,1540,2898,8532,3024,6845,96,55
2023,2023orwil,Week 2,4662,753,4127,5970,6696,3673,83,46
2023,2023orwil,Week 2,2635,1425,3636,2990,2374,4043,118,77
2023,2023orwil,Week 2,5975,2898,6845,2471,2046,2915,33,126
2023,2023orwil,Week 2,4450,6696,3024,5970,4662,6465,47,70
2023,2023orwil,Week 2,4127,4125,6343,1540,957,4488,57,111
2023,2023orwil,Week 2,753,3673,2374,568,8532,2990,59,104
2023,2023orwil,Week 2,6696,6465,5975,6845,4662,2046,63,63
2023,2023orwil,Week 2,2898,4488,4127,4125,4043,4450,72,68
2023,2023orwil,Week 2,2471,957,6343,3024,1425,568,103,65
2023,2023orwil,Week 2,8532,753,2915,1540,2635,5970,71,90
2023,2023orwil,Week 2,3636,6845,4450,3673,2046,5975,113,226
2023,2023orwil,Week 2,4488,6343,4043,2898,1425,6696,58,87
2023,2023orwil,Week 2,1540,4662,8532,4127,2635,957,85,45
2023,2023orwil,Week 2,3024,2915,2374,2990,2471,3673,41,121
2023,2023orwil,Week 2,568,3636,5970,6465,753,4125,85,47
2023,2023cafr,Week 2,8768,100,2551,6918,3189,5817,74,35
2023,2023cafr,Week 2,1148,8048,670,8033,9202,973,77,102
2023,2023cafr,Week 2,1072,1422,4738,4400,2473,840,92,50
2023,2023cafr,Week 2,8262,3970,6657,1671,6305,2135,80,64
2023,2023cafr,Week 2,5104,2288,6711,6822,8546,1828,63,39
2023,2023cafr,Week 2,5026,7777,7419,9274,6238,1323,35,113
2023,2023cafr,Week 2,6662,8768,5817,5940,973,4400,50,107
2023,2023cafr,Week 2,8262,2551,9202,4738,3970,2473,70,78
2023,2023cafr,Week 2,1828,6918,2135,1148,1671,6657,43,107
2023,2023cafr,Week 2,8546,9274,100,1072,840,5104,52,79
2023,2023cafr,Week 2,8048,6711,6305,7777,6822,3189,75,39
2023,2023cafr,Week 2,670,1323,2288,5940,6662,7419,137,74
2023,2023cafr,Week 2,6238,8033,1148,1422,5026,3970,90,71
2023,2023cafr,Week 2,1828,1072,4400,2551,5817,8546,74,92
2023,2023cafr,Week 2,6918,973,100,6711,9202,2473,127,29
2023,2023cafr,Week 2,3189,840,2135,7419,1671,670,52,112
2023,2023cafr,Week 2,6238,5026,6657,1422,6305,5940,58,105
2023,2023cafr,Week 2,8262,2288,9274,8768,8033,1323,21,128
2023,2023cafr,Week 2,7777,4738,8048,5104,6822,6662,107,64
2023,2023cafr,Week 2,7419,840,8546,973,1148,3970,54,130
2023,2023cafr,Week 2,2473,3189,1072,5940,2135,6657,67,95
2023,2023cafr,Week 2,5817,6711,1828,1323,1671,9202,28,156
2023,2023cafr,Week 2,1422,8768,4400,2288,7777,6918,76,25
2023,2023cafr,Week 2,6305,670,8262,5104,9274,8048,81,78
2023,2023cafr,Week 2,6822,6238,100,5026,2551,6662,77,115
2023,2023cafr,Week 2,8033,1072,5817,4738,6657,7419,68,76
2023,2023cafr,Week 2,1671,4400,2288,3189,9202,1148,107,52
2023,2023cafr,Week 2,7777,8768,973,8546,2135,2473,99,47
2023,2023cafr,Week 2,840,6238,3970,8048,1828,1323,35,129
2023,2023cafr,Week 2,100,5104,1422,8033,9274,6711,66,68
2023,2023cafr,Week 2,670,5940,5026,2551,6822,4738,109,99
2023,2023cafr,Week 2,6305,6662,1072,6918,8262,2473,80,38
2023,2023cafr,Week 2,1323,3189,973,8768,1671,8048,125,121
2023,2023cafr,Week 2,2135,7419,1148,5817,4400,5104,46,70
2023,2023cafr,Week 2,6657,9274,840,6822,2288,5940,47,117
2023,2023cafr,Week 2,9202,7777,1828,100,5026,8262,62,82
2023,2023cafr,Week 2,2551,3970,670,1422,6711,6238,131,34
2023,2023cafr,Week 2,6662,4738,8033,6305,8546,6918,106,53
2023,2023cafr,Week 2,5104,2473,1671,8048,5817,5940,88,147
2023,2023cafr,Week 2,5026,1828,9274,8262,2135,973,47,102
2023,2023cafr,Week 2,6822,8768,9202,670,6657,1422,65,89
2023,2023cafr,Week 2,6662,8546,6238,3970,100,6711,57,82
2023,2023cafr,Week 2,4738,6918,1148,840,1323,7777,89,125
2023,2023cafr,Week 2,4400,2551,7419,2288,8033,6305,83,117
2023,2023cafr,Week 2,1072,5940,8768,3189,8262,5104,121,42
2023,2023cafr,Week 2,1671,3970,1828,9274,6662,1422,133,44
2023,2023cafr,Week 2,1323,6657,6918,973,670,8546,92,109
2023,2023cafr,Week 2,2473,8048,8033,1148,100,4400,100,85
2023,2023cafr,Week 2,2288,2135,4738,6238,1072,7777,85,47
2023,2023cafr,Week 2,2551,6305,3189,9202,840,5026,88,60
2023,2023cafr,Week 2,6711,6822,6918,5817,7419,8262,63,50
2023,2023cafr,Week 2,100,2473,5940,1828,670,8033,114,121
2023,2023cafr,Week 2,9274,973,1671,4400,4738,6238,123,107
2023,2023cafr,Week 2,3189,6657,8546,2288,1422,840,73,36
2023,2023cafr,Week 2,7777,1148,2551,3970,7419,6822,99,76
2023,2023cafr,Week 2,5817,1323,6305,5026,5104,8768,115,68
2023,2023cafr,Week 2,2135,6711,6662,9202,1072,8048,49,115
2023,2023cafr,Week 2,4400,670,3189,1828,4738,8262,66,88
2023,2023cafr,Week 2,6918,5940,9274,1671,8546,7777,117,95
2023,2023cafr,Week 2,840,8033,6822,6238,2473,8768,96,58
2023,2023cafr,Week 2,2135,1422,5817,100,8048,6662,55,84
2023,2023cafr,Week 2,6305,5104,3970,973,2288,1072,44,98
2023,2023cafr,Week 2,1148,1323,5026,6657,2551,6711,146,64
2023,2023cafr,Week 2,8546,9202,4738,7419,1828,8768,102,57
2023,2023cafr,Week 2,840,8262,1671,8033,7777,100,95,79
2023,2023cafr,Week 2,8048,973,6822,1072,6918,670,107,90
2023,2023cafr,Week 2,1323,1422,2551,9274,4400,2135,107,80
2023,2023cafr,Week 2,2473,5817,5026,3970,3189,2288,89,71
2023,2023cafr,Week 2,7419,5104,6238,6657,6662,9202,62,58
2023,2023cafr,Week 2,6711,5940,1671,8768,1148,6305,126,87
2023,2023cafr,Week 2,8546,8262,8033,2135,8048,2551,80,82
2023,2023cafr,Week 2,3970,4400,7777,670,5817,9274,81,73
2023,2023cafr,Week 2,973,7419,1422,2473,1828,2288,101,72
2023,2023cafr,Week 2,9202,6918,5104,5940,6238,3189,67,109
2023,2023cafr,Week 2,6657,6305,6822,4738,100,1323,52,160
2023,2023cafr,Week 2,6662,1148,840,6711,5026,1072,87,69
2023,2023caoc,Week 2,5857,4276,6220,6072,3309,9271,55,39
2023,2023caoc,Week 2,7042,5199,5137,2839,7230,1884,70,73
2023,2023caoc,Week 2,6499,7447,987,4984,968,6695,126,22
2023,2023caoc,Week 2,4141,5461,5025,3295,7137,4123,54,60
2023,2023caoc,Week 2,4322,3020,5835,3952,4619,812,65,48
2023,2023caoc,Week 2,4014,1160,1538,6560,3501,4019,107,48
2023,2023caoc,Week 2,3476,2637,4079,3882,867,7157,80,98
2023,2023caoc,Week 2,8521,1661,4415,4183,5805,4276,68,69
2023,2023caoc,Week 2,4984,4123,5025,5137,5857,6695,70,41
2023,2023caoc,Week 2,7230,7042,812,4141,6220,3309,46,41
2023,2023caoc,Week 2,4322,9271,2839,1538,5835,4019,92,60
2023,2023caoc,Week 2,5199,1160,7447,6499,3295,7157,44,51
2023,2023caoc,Week 2,3020,4415,3952,6072,3476,4014,56,91
2023,2023caoc,Week 2,6560,1661,4183,987,1884,3882,64,112
2023,2023caoc,Week 2,5461,867,4079,5805,8521,3501,22,49
2023,2023caoc,Week 2,7137,2637,2839,968,4619,6220,94,60
2023,2023caoc,Week 2,4019,4141,7042,4276,1160,7157,27,149
2023,2023caoc,Week 2,3952,4322,3476,3295,4984,5857,135,43
2023,2023caoc,Week 2,7447,1538,3309,5835,5137,4415,104,59
2023,2023caoc,Week 2,9271,7230,6499,812,4014,4079,70,60
2023,2023caoc,Week 2,968,867,3501,5025,6560,3020,28,84
2023,2023caoc,Week 2,3882,6695,7137,1884,8521,4183,64,29
2023,2023caoc,Week 2,987,5805,6072,2637,4123,5199,91,114
2023,2023caoc,Week 2,3476,5137,4619,1661,5461,4019,63,73
2023,2023caoc,Week 2,4984,3952,1538,3309,1160,6499,95,43
2023,2023caoc,Week 2,4415,968,3295,3501,6220,7230,100,52
2023,2023caoc,Week 2,4276,4014,3882,6695,5835,867,90,24
2023,2023caoc,Week 2,987,7157,8521,1884,812,5025,129,61
2023,2023caoc,Week 2,6072,5857,3020,4183,2839,5461,27,120
2023,2023caoc,Week 2,1661,4322,2637,4141,5199,4079,112,77
2023,2023caoc,Week 2,5805,4123,4619,7042,6560,7447,43,73
2023,2023caoc,Week 2,7137,3952,5835,867,4984,9271,59,53
2023,2023caoc,Week 2,5025,987,1160,4276,4019,7230,105,38
2023,2023caoc,Week 2,3882,3309,8521,1538,3020,3295,35,95
2023,2023caoc,Week 2,812,3476,4141,5199,2839,968,84,118
2023,2023caoc,Week 2,4183,7447,5857,2637,6560,4014,46,108
2023,2023caoc,Week 2,4079,6499,5805,6220,7137,5137,42,70
2023,2023caoc,Week 2,7157,1884,4619,4415,9271,4123,122,109
2023,2023caoc,Week 2,6695,4322,3501,7042,6072,1661,96,44
2023,2023caoc,Week 2,812,3309,4019,968,3882,5461,15,53
2023,2023caoc,Week 2,2637,4183,987,3295,5025,3476,87,74
2023,2023caoc,Week 2,7230,5835,1160,5805,7137,5857,73,62
2023,2023caoc,Week 2,6560,9271,4141,8521,3020,5137,89,24
2023,2023caoc,Week 2,1661,1884,3952,7447,6220,867,54,61
2023,2023caoc,Week 2,5461,4415,4276,6499,7042,2839,95,65
2023,2023caoc,Week 2,6695,5199,6072,4619,4079,1538,97,87
2023,2023caoc,Week 2,4014,3501,4984,4123,7157,4322,55,140
2023,2023caoc,Week 2,3020,3882,3476,5137,7230,5025,100,57
2023,2023caoc,Week 2,4019,9271,1884,3309,5805,2637,52,40
2023,2023caoc,Week 2,1661,7447,7137,1160,812,5857,66,57
2023,2023caoc,Week 2,867,3295,6072,4415,6695,6499,39,81
2023,2023caoc,Week 2,6220,2839,8521,4322,987,4014,68,115
2023,2023caoc,Week 2,4079,968,5835,4123,7042,4183,70,72
2023,2023caoc,Week 2,4619,4276,4984,3501,1538,4141,48,84
2023,2023caoc,Week 2,7230,7157,5199,5461,3952,6560,129,94
2023,2023caoc,Week 2,4019,6695,3020,3476,7137,4415,18,122
2023,2023caoc,Week 2,9271,8521,1160,6072,3882,7447,85,62
2023,2023caoc,Week 2,867,4014,1661,7042,5025,3309,70,53
2023,2023caoc,Week 2,5835,6499,3501,2637,4141,1884,35,74
2023,2023caoc,Week 2,968,4123,4276,5199,5461,4322,84,123
2023,2023caoc,Week 2,7157,4183,6220,5137,1538,5805,128,80
2023,2023caoc,Week 2,2839,812,4984,3295,4079,6560,58,80
2023,2023caoc,Week 2,3952,5857,3882,4619,987,4415,67,121
2023,2023caoc,Week 2,4019,6499,8521,9271,3476,7042,49,122
2023,2023caoc,Week 2,7447,5461,6695,4014,4141,7230,80,71
2023,2023caoc,Week 2,5025,6072,7137,5835,3309,5199,77,67
2023,2023caoc,Week 2,6560,7157,968,2839,1661,3295,118,80
2023,2023caoc,Week 2,4123,3501,3952,1538,2637,812,84,120
2023,2023caoc,Week 2,5857,4079,1884,3020,4276,987,60,55
2023,2023caoc,Week 2,1160,4183,5137,4322,4619,867,69,89
2023,2023caoc,Week 2,6220,5805,5199,3882,4019,4984,127,68
2023,2023caoc,Week 2,3309,3295,5461,7157,5835,1661,69,114
